TIME_PERIOD,ipc
1997-10,86.058564
1997-11,85.914189
1997-12,85.869766
1998-01,85.059046
1998-02,84.936882
1998-03,85.070151
1998-04,85.314478
1998-05,85.458853
1998-06,85.281161
1998-07,85.092363
1998-08,84.659238
1998-09,85.003517
1998-10,85.181209
1998-11,84.9702
1998-12,84.825825
1999-01,84.859142
1999-02,84.859142
1999-03,85.181209
1999-04,85.370007
1999-05,85.525488
1999-06,85.658757
1999-07,85.281161
1999-08,85.281161
1999-09,85.880872
1999-10,85.980824
1999-11,85.747603
1999-12,85.947507
2000-01,85.236738
2000-02,85.647651
2000-03,86.058564
2000-04,85.980824
2000-05,86.391737
2000-06,86.369526
2000-07,85.958613
2000-08,86.014141
2000-09,86.636064
2000-10,86.813756
2000-11,86.869285
2000-12,86.780439
2001-01,86.525006
2001-02,86.835968
2001-03,87.480102
2001-04,88.2464
2001-05,88.846111
2001-06,88.712842
2001-07,88.257506
2001-08,88.468515
2001-09,89.223707
2001-10,88.97938
2001-11,89.012698
2001-12,89.090438
2002-01,88.868323
2002-02,89.090438
2002-03,89.84563
2002-04,90.245437
2002-05,90.467553
2002-06,90.334283
2002-07,90.023322
2002-08,90.067745
2002-09,90.756303
2002-10,91.056158
2002-11,90.834043
2002-12,90.945101
2003-01,91.23385
2003-02,92.044571
2003-03,92.511013
2003-04,92.188946
2003-05,92.077888
2003-06,91.822456
2003-07,91.500389
2003-08,91.478177
2003-09,92.144523
2003-10,92.200052
2003-11,92.011254
2003-12,92.1001
2004-01,91.900196
2004-02,91.678081
2004-03,92.366638
2004-04,92.377744
2004-05,92.610965
2004-06,92.211158
2004-07,92.066783
2004-08,91.966831
2004-09,92.633177
2004-10,92.899715
2004-11,92.377744
2004-12,92.355533
2005-01,91.866879
2005-02,92.300004
2005-03,92.488802
2005-04,92.622071
2005-05,92.6776
2005-06,92.722023
2005-07,92.377744
2005-08,92.555436
2005-09,93.188465
2005-10,93.355051
2005-11,93.132936
2005-12,93.166253
2006-01,92.433273
2006-02,92.866398
2006-03,93.521638
2006-04,93.999186
2006-05,94.143561
2006-06,94.110243
2006-07,93.954763
2006-08,94.021397
2006-09,94.56558
2006-10,94.576685
2006-11,94.698849
2006-12,94.698849
2007-01,94.221301
2007-02,94.698849
2007-03,95.320771
2007-04,95.809425
2007-05,95.698367
2007-06,95.853848
2007-07,95.709473
2007-08,95.676156
2007-09,96.631252
2007-10,97.153223
2007-11,97.775145
2007-12,97.963943
2008-01,97.242069
2008-02,97.641876
2008-03,98.57476
2008-04,99.007885
2008-05,99.396587
2008-06,99.874135
2008-07,99.663125
2008-08,99.829712
2008-09,100.862548
2008-10,101.018028
2008-11,100.196202
2008-12,98.841299
2009-01,98.474808
2009-02,98.49702
2009-03,98.78577
2009-04,98.941251
2009-05,98.685818
2009-06,98.919039
2009-07,98.463703
2009-08,98.663606
2009-09,98.974568
2009-10,99.218895
2009-11,99.196683
2009-12,99.418798
2010-01,98.78577
2010-02,99.385481
2010-03,99.618702
2010-04,99.640914
2010-05,99.818606
2010-06,99.840817
2010-07,99.529856
2010-08,99.540962
2010-09,100.373894
2010-10,100.695961
2010-11,101.029134
2010-12,101.739903
2011-01,101.217932
2011-02,101.828749
2011-03,102.528412
2011-04,102.961537
2011-05,103.150335
2011-06,102.917114
2011-07,102.861585
