TIME_PERIOD,ipc
2020-05,115.537536
2020-06,115.537536
2020-07,116.309994
2020-08,116.309994
2020-09,116.309994
2020-10,116.861749
2020-11,116.861749
2020-12,116.861749
2021-01,117.854908
2021-02,117.854908
2021-03,117.854908
2021-04,119.399823
2021-05,119.399823
2021-06,119.399823
2021-07,122.048248
2021-08,122.048248
2021-09,122.048248
2021-10,123.813864
2021-11,123.813864
2021-12,123.813864
2022-01,126.020885
2022-02,126.020885
2022-03,126.020885
2022-04,128.117555
2022-05,128.117555
2022-06,128.117555
2022-07,130.876331
2022-08,130.876331
2022-09,130.876331
2022-10,132.752298
2022-11,132.752298
2022-12,132.752298
2023-01,134.407564
2023-02,134.407564
2023-03,134.407564
2023-04,135.842127
2023-05,135.842127
2023-06,135.842127
2023-07,138.26985
2023-08,138.26985
2023-09,138.26985
2023-10,138.931956
2023-11,138.931956
2023-12,138.931956
2024-01,139.814765
2024-02,139.814765
2024-03,139.814765
2024-04,140.36652
2024-05,140.36652
2024-06,140.36652
2024-07,141.249328
2024-08,141.249328
2024-09,141.249328
2024-10,142.021786
2024-11,142.021786
2024-12,142.021786
2025-01,143.345998
2025-02,143.345998
2025-03,143.345998
2025-04,144.118455
2025-05,144.118455
2025-06,144.118455
2025-07,145.553019
2025-08,145.553019
2025-09,145.553019
2025-10,146.435827
2025-11,146.435827
2025-12,146.435827
2026-01,147.760039
2026-02,147.760039
2026-03,147.760039
2026-04,149.96706
2026-05,149.96706
2026-06,149.96706
