TIME_PERIOD,OBS_VALUE,FREQ,CURRENCY,COLLECTION
2020-02-06,31.079706,D,THB,A
2020-02-07,31.300027,D,THB,A
2020-02-10,31.300338,D,THB,A
2020-02-11,31.265022,D,THB,A
2020-02-12,31.105003,D,THB,A
2020-02-13,31.139229,D,THB,A
2020-02-14,31.219332,D,THB,A
2020-02-17,31.174896,D,THB,A
2020-02-18,31.225037,D,THB,A
2020-02-19,31.2,D,THB,A
2020-02-20,31.440222,D,THB,A
2020-02-21,31.630405,D,THB,A
2020-02-24,31.739693,D,THB,A
2020-02-25,31.725092,D,THB,A
2020-02-26,31.874943,D,THB,A
2020-02-27,31.649945,D,THB,A
2020-02-28,31.549604,D,THB,A
2020-03-02,31.440388,D,THB,A
2020-03-03,31.539984,D,THB,A
2020-03-04,31.340225,D,THB,A
2020-03-05,31.550013,D,THB,A
2020-03-06,31.439661,D,THB,A
2020-03-09,31.495286,D,THB,A
2020-03-10,31.438982,D,THB,A
2020-03-11,31.390261,D,THB,A
2020-03-12,31.660142,D,THB,A
2020-03-13,31.739914,D,THB,A
2020-03-16,32.210272,D,THB,A
2020-03-17,32.290111,D,THB,A
2020-03-18,32.419974,D,THB,A
2020-03-19,32.474771,D,THB,A
2020-03-20,32.549734,D,THB,A
2020-03-23,32.864694,D,THB,A
2020-03-24,32.770451,D,THB,A
2020-03-25,32.780087,D,THB,A
2020-03-26,32.634551,D,THB,A
2020-03-27,32.585406,D,THB,A
2020-03-30,32.699837,D,THB,A
2020-03-31,32.790252,D,THB,A
2020-04-01,33.0203,D,THB,A
2020-04-02,32.973593,D,THB,A
2020-04-03,33.009736,D,THB,A
2020-04-06,32.859791,D,THB,A
2020-04-07,32.765273,D,THB,A
2020-04-08,32.759636,D,THB,A
2020-04-09,32.819545,D,THB,A
2020-04-14,32.710025,D,THB,A
2020-04-15,32.679996,D,THB,A
2020-04-16,32.659809,D,THB,A
2020-04-17,32.530387,D,THB,A
2020-04-20,32.489871,D,THB,A
2020-04-21,32.544985,D,THB,A
2020-04-22,32.369559,D,THB,A
2020-04-23,32.319903,D,THB,A
2020-04-24,32.435185,D,THB,A
2020-04-27,32.469591,D,THB,A
2020-04-28,32.435414,D,THB,A
2020-04-29,32.420218,D,THB,A
2020-04-30,32.379551,D,THB,A
2020-05-04,32.349662,D,THB,A
2020-05-05,32.395094,D,THB,A
2020-05-06,32.390118,D,THB,A
2020-05-07,32.429751,D,THB,A
2020-05-08,32.240155,D,THB,A
2020-05-11,32.184959,D,THB,A
2020-05-12,32.099834,D,THB,A
2020-05-13,32.04046,D,THB,A
2020-05-14,32.130282,D,THB,A
2020-05-15,32.094832,D,THB,A
2020-05-18,32.019941,D,THB,A
2020-05-19,31.915068,D,THB,A
2020-05-20,31.819675,D,THB,A
2020-05-21,31.81,D,THB,A
2020-05-22,31.894718,D,THB,A
2020-05-25,31.979835,D,THB,A
2020-05-26,31.879727,D,THB,A
2020-05-27,31.895187,D,THB,A
2020-05-28,31.870007,D,THB,A
2020-05-29,31.810345,D,THB,A
2020-06-01,31.669665,D,THB,A
2020-06-02,31.565241,D,THB,A
2020-06-03,31.569591,D,THB,A
2020-06-04,31.590222,D,THB,A
2020-06-05,31.465137,D,THB,A
2020-06-08,31.434648,D,THB,A
2020-06-09,31.360014,D,THB,A
2020-06-10,31.14022,D,THB,A
2020-06-11,30.949947,D,THB,A
2020-06-12,30.950106,D,THB,A
2020-06-15,31.109926,D,THB,A
2020-06-16,31.110718,D,THB,A
2020-06-17,31.209936,D,THB,A
2020-06-18,31.124577,D,THB,A
2020-06-19,31.012489,D,THB,A
2020-06-22,30.999732,D,THB,A
2020-06-23,30.919774,D,THB,A
2020-06-24,30.840426,D,THB,A
2020-06-25,30.934821,D,THB,A
2020-06-26,30.923036,D,THB,A
2020-06-29,30.880007,D,THB,A
2020-06-30,30.919807,D,THB,A
2020-07-01,30.990179,D,THB,A
2020-07-02,31.05972,D,THB,A
2020-07-03,31.110121,D,THB,A
2020-07-06,31.044592,D,THB,A
2020-07-07,31.23295,D,THB,A
2020-07-08,31.235159,D,THB,A
2020-07-09,31.194675,D,THB,A
2020-07-10,31.319617,D,THB,A
2020-07-13,31.390237,D,THB,A
2020-07-14,31.57978,D,THB,A
2020-07-15,31.489864,D,THB,A
2020-07-16,31.669879,D,THB,A
2020-07-17,31.709835,D,THB,A
2020-07-20,31.774983,D,THB,A
2020-07-21,31.629817,D,THB,A
2020-07-22,31.565037,D,THB,A
2020-07-23,31.709742,D,THB,A
2020-07-24,31.720365,D,THB,A
2020-07-27,31.505102,D,THB,A
2020-07-28,31.509772,D,THB,A
2020-07-29,31.470362,D,THB,A
2020-07-30,31.440007,D,THB,A
2020-07-31,31.18501,D,THB,A
2020-08-03,31.250213,D,THB,A
2020-08-04,31.116022,D,THB,A
2020-08-05,31.009786,D,THB,A
2020-08-06,31.100228,D,THB,A
2020-08-07,31.155116,D,THB,A
2020-08-10,31.140015,D,THB,A
2020-08-11,31.060002,D,THB,A
2020-08-12,31.110356,D,THB,A
2020-08-13,31.049607,D,THB,A
2020-08-14,31.109794,D,THB,A
2020-08-17,31.20982,D,THB,A
2020-08-18,31.119604,D,THB,A
2020-08-19,31.240258,D,THB,A
2020-08-20,31.43038,D,THB,A
2020-08-21,31.575325,D,THB,A
2020-08-24,31.40964,D,THB,A
2020-08-25,31.475368,D,THB,A
2020-08-26,31.340232,D,THB,A
2020-08-27,31.229883,D,THB,A
2020-08-28,31.129668,D,THB,A
2020-08-31,31.070352,D,THB,A
2020-09-01,31.075332,D,THB,A
2020-09-02,31.274766,D,THB,A
2020-09-03,31.439939,D,THB,A
2020-09-04,31.389968,D,THB,A
2020-09-07,31.370095,D,THB,A
2020-09-08,31.465422,D,THB,A
2020-09-09,31.366686,D,THB,A
2020-09-10,31.265086,D,THB,A
2020-09-11,31.330353,D,THB,A
2020-09-14,31.300101,D,THB,A
2020-09-15,31.179785,D,THB,A
2020-09-16,31.100345,D,THB,A
2020-09-17,31.195219,D,THB,A
2020-09-18,31.174681,D,THB,A
2020-09-21,31.24035,D,THB,A
2020-09-22,31.379898,D,THB,A
2020-09-23,31.509579,D,THB,A
2020-09-24,31.619579,D,THB,A
2020-09-25,31.615094,D,THB,A
2020-09-28,31.675236,D,THB,A
2020-09-29,31.608272,D,THB,A
2020-09-30,31.669798,D,THB,A
2020-10-01,31.569946,D,THB,A
2020-10-02,31.535379,D,THB,A
2020-10-05,31.310333,D,THB,A
2020-10-06,31.195422,D,THB,A
2020-10-07,31.230246,D,THB,A
2020-10-08,31.21462,D,THB,A
2020-10-09,31.054684,D,THB,A
2020-10-12,31.150097,D,THB,A
2020-10-13,31.115636,D,THB,A
2020-10-14,31.189787,D,THB,A
2020-10-15,31.265174,D,THB,A
2020-10-16,31.179627,D,THB,A
2020-10-19,31.180314,D,THB,A
2020-10-20,31.299746,D,THB,A
2020-10-21,31.240297,D,THB,A
2020-10-22,31.300228,D,THB,A
2020-10-23,31.255061,D,THB,A
2020-10-26,31.280142,D,THB,A
2020-10-27,31.220419,D,THB,A
2020-10-28,31.260339,D,THB,A
2020-10-29,31.269651,D,THB,A
2020-10-30,31.149769,D,THB,A
2020-11-02,31.109681,D,THB,A
2020-11-03,31.04512,D,THB,A
2020-11-04,31.029776,D,THB,A
2020-11-05,30.809785,D,THB,A
2020-11-06,30.570345,D,THB,A
2020-11-09,30.380375,D,THB,A
2020-11-10,30.3396,D,THB,A
2020-11-11,30.329764,D,THB,A
2020-11-12,30.290052,D,THB,A
2020-11-13,30.170123,D,THB,A
2020-11-16,30.21978,D,THB,A
2020-11-17,30.159906,D,THB,A
2020-11-18,30.320189,D,THB,A
2020-11-19,30.404834,D,THB,A
2020-11-20,30.280705,D,THB,A
2020-11-23,30.289892,D,THB,A
2020-11-24,30.400337,D,THB,A
2020-11-25,30.344828,D,THB,A
2020-11-26,30.3,D,THB,A
2020-11-27,30.320416,D,THB,A
2020-11-30,30.264608,D,THB,A
2020-12-01,30.25986,D,THB,A
2020-12-02,30.25029,D,THB,A
2020-12-03,30.170356,D,THB,A
2020-12-04,30.160375,D,THB,A
2020-12-07,30.234993,D,THB,A
2020-12-08,30.060261,D,THB,A
2020-12-09,30.050376,D,THB,A
2020-12-10,30.060256,D,THB,A
2020-12-11,30.09483,D,THB,A
2020-12-14,30.079757,D,THB,A
2020-12-15,30.038715,D,THB,A
2020-12-16,30.0402,D,THB,A
2020-12-17,29.849747,D,THB,A
2020-12-18,29.819724,D,THB,A
2020-12-21,30.11008,D,THB,A
2020-12-22,30.150339,D,THB,A
2020-12-23,30.225218,D,THB,A
2020-12-24,30.090216,D,THB,A
2020-12-28,30.170227,D,THB,A
2020-12-29,30.039971,D,THB,A
2020-12-30,29.939744,D,THB,A
2020-12-31,29.929916,D,THB,A
2021-01-04,29.869876,D,THB,A
2021-01-05,29.969848,D,THB,A
2021-01-06,29.924623,D,THB,A
2021-01-07,30.025253,D,THB,A
2021-01-08,30.08,D,THB,A
2021-01-11,30.139768,D,THB,A
2021-01-12,30.129924,D,THB,A
2021-01-13,30.040276,D,THB,A
2021-01-14,30.019795,D,THB,A
2021-01-15,30.034645,D,THB,A
2021-01-18,30.140086,D,THB,A
2021-01-19,30.024728,D,THB,A
2021-01-20,30.009917,D,THB,A
2021-01-21,29.930087,D,THB,A
2021-01-22,30.00987,D,THB,A
2021-01-25,29.985188,D,THB,A
2021-01-26,29.980236,D,THB,A
2021-01-27,30.0,D,THB,A
2021-01-28,30.034737,D,THB,A
2021-01-29,29.900297,D,THB,A
2021-02-01,29.980139,D,THB,A
2021-02-02,29.990037,D,THB,A
2021-02-03,30.049929,D,THB,A
2021-02-04,30.06002,D,THB,A
2021-02-05,30.100142,D,THB,A
2021-02-08,30.019127,D,THB,A
2021-02-09,29.939689,D,THB,A
2021-02-10,29.90517,D,THB,A
2021-02-11,29.860048,D,THB,A
2021-02-12,29.909977,D,THB,A
2021-02-15,29.890345,D,THB,A
2021-02-16,29.920119,D,THB,A
2021-02-17,29.99005,D,THB,A
2021-02-18,30.019861,D,THB,A
2021-02-19,29.974462,D,THB,A
2021-02-22,30.040386,D,THB,A
2021-02-23,30.019764,D,THB,A
2021-02-24,30.040343,D,THB,A
2021-02-25,30.149693,D,THB,A
2021-02-26,30.359706,D,THB,A
2021-03-01,30.229818,D,THB,A
2021-03-02,30.263552,D,THB,A
2021-03-03,30.350266,D,THB,A
2021-03-04,30.33987,D,THB,A
2021-03-05,30.509298,D,THB,A
2021-03-08,30.789651,D,THB,A
2021-03-09,30.769295,D,THB,A
2021-03-10,30.770266,D,THB,A
2021-03-11,30.553931,D,THB,A
2021-03-12,30.780189,D,THB,A
2021-03-15,30.729866,D,THB,A
2021-03-16,30.735368,D,THB,A
2021-03-17,30.785252,D,THB,A
2021-03-18,30.869711,D,THB,A
2021-03-19,30.840131,D,THB,A
2021-03-22,30.870367,D,THB,A
2021-03-23,30.9846,D,THB,A
2021-03-24,31.000423,D,THB,A
2021-03-25,31.135401,D,THB,A
2021-03-26,31.110168,D,THB,A
2021-03-29,31.170231,D,THB,A
2021-03-30,31.269909,D,THB,A
2021-03-31,31.264819,D,THB,A
2021-04-01,31.27022,D,THB,A
2021-04-06,31.369793,D,THB,A
2021-04-07,31.374958,D,THB,A
2021-04-08,31.455403,D,THB,A
2021-04-09,31.450202,D,THB,A
2021-04-12,31.505376,D,THB,A
2021-04-13,31.58961,D,THB,A
2021-04-14,31.359913,D,THB,A
2021-04-15,31.224728,D,THB,A
2021-04-16,31.219756,D,THB,A
2021-04-19,31.23307,D,THB,A
2021-04-20,31.275413,D,THB,A
2021-04-21,31.370034,D,THB,A
2021-04-22,31.354807,D,THB,A
2021-04-23,31.369136,D,THB,A
2021-04-26,31.439801,D,THB,A
2021-04-27,31.369954,D,THB,A
2021-04-28,31.360398,D,THB,A
2021-04-29,31.199604,D,THB,A
2021-04-30,31.160404,D,THB,A
2021-05-03,31.189804,D,THB,A
2021-05-04,31.174611,D,THB,A
2021-05-05,31.125364,D,THB,A
2021-05-06,31.270315,D,THB,A
2021-05-07,31.17008,D,THB,A
2021-05-10,31.069932,D,THB,A
2021-05-11,31.100247,D,THB,A
2021-05-12,31.219673,D,THB,A
2021-05-13,31.350054,D,THB,A
2021-05-14,31.355275,D,THB,A
2021-05-17,31.469983,D,THB,A
2021-05-18,31.420389,D,THB,A
2021-05-19,31.434654,D,THB,A
2021-05-20,31.389822,D,THB,A
2021-05-21,31.3702,D,THB,A
2021-05-24,31.360138,D,THB,A
2021-05-25,31.350294,D,THB,A
2021-05-26,31.239676,D,THB,A
2021-05-27,31.300213,D,THB,A
2021-05-28,31.299621,D,THB,A
2021-05-31,31.199902,D,THB,A
2021-06-01,31.169734,D,THB,A
2021-06-02,31.14968,D,THB,A
2021-06-03,31.129893,D,THB,A
2021-06-04,31.250309,D,THB,A
2021-06-07,31.189771,D,THB,A
2021-06-08,31.190281,D,THB,A
2021-06-09,31.160312,D,THB,A
2021-06-10,31.170527,D,THB,A
2021-06-11,31.064742,D,THB,A
2021-06-14,31.140192,D,THB,A
2021-06-15,31.149653,D,THB,A
2021-06-16,31.149786,D,THB,A
2021-06-17,31.399849,D,THB,A
2021-06-18,31.449824,D,THB,A
2021-06-21,31.614667,D,THB,A
2021-06-22,31.720195,D,THB,A
2021-06-23,31.784788,D,THB,A
2021-06-24,31.849866,D,THB,A
2021-06-25,31.810042,D,THB,A
2021-06-28,31.974811,D,THB,A
2021-06-29,32.104643,D,THB,A
2021-06-30,32.075059,D,THB,A
2021-07-01,32.049815,D,THB,A
2021-07-02,32.184725,D,THB,A
2021-07-05,32.120344,D,THB,A
2021-07-06,32.209833,D,THB,A
2021-07-07,32.265235,D,THB,A
2021-07-08,32.519851,D,THB,A
2021-07-09,32.550177,D,THB,A
2021-07-12,32.679717,D,THB,A
2021-07-13,32.619892,D,THB,A
2021-07-14,32.615137,D,THB,A
2021-07-15,32.68524,D,THB,A
2021-07-16,32.764786,D,THB,A
2021-07-19,32.859935,D,THB,A
2021-07-20,32.810191,D,THB,A
2021-07-21,32.87037,D,THB,A
2021-07-22,32.869639,D,THB,A
2021-07-23,32.92513,D,THB,A
2021-07-26,32.94477,D,THB,A
2021-07-27,32.960203,D,THB,A
2021-07-28,32.844923,D,THB,A
2021-07-29,32.850164,D,THB,A
2021-07-30,32.88033,D,THB,A
2021-08-02,32.939593,D,THB,A
2021-08-03,33.019773,D,THB,A
2021-08-04,33.110193,D,THB,A
2021-08-05,33.239662,D,THB,A
2021-08-06,33.33531,D,THB,A
2021-08-09,33.440184,D,THB,A
2021-08-10,33.46016,D,THB,A
2021-08-11,33.33504,D,THB,A
2021-08-12,33.019848,D,THB,A
2021-08-13,33.330217,D,THB,A
2021-08-16,33.444614,D,THB,A
2021-08-17,33.320303,D,THB,A
2021-08-18,33.284995,D,THB,A
2021-08-19,33.339603,D,THB,A
2021-08-20,33.369891,D,THB,A
2021-08-23,33.359788,D,THB,A
2021-08-24,32.874787,D,THB,A
2021-08-25,32.775222,D,THB,A
2021-08-26,32.739866,D,THB,A
2021-08-27,32.655386,D,THB,A
2021-08-30,32.430303,D,THB,A
2021-08-31,32.219875,D,THB,A
2021-09-01,32.329695,D,THB,A
2021-09-02,32.454837,D,THB,A
2021-09-03,32.530323,D,THB,A
2021-09-06,32.464599,D,THB,A
2021-09-07,32.580101,D,THB,A
2021-09-08,32.730194,D,THB,A
2021-09-09,32.680351,D,THB,A
2021-09-10,32.645047,D,THB,A
2021-09-13,32.904924,D,THB,A
2021-09-14,32.94989,D,THB,A
2021-09-15,32.869587,D,THB,A
2021-09-16,33.085097,D,THB,A
2021-09-17,33.230051,D,THB,A
2021-09-20,33.354965,D,THB,A
2021-09-21,33.400068,D,THB,A
2021-09-22,33.440191,D,THB,A
2021-09-23,33.259923,D,THB,A
2021-09-24,33.449953,D,THB,A
2021-09-27,33.57497,D,THB,A
2021-09-28,33.790033,D,THB,A
2021-09-29,33.885361,D,THB,A
2021-09-30,33.884619,D,THB,A
2021-10-01,33.639655,D,THB,A
2021-10-04,33.724648,D,THB,A
2021-10-05,33.789864,D,THB,A
2021-10-06,33.89014,D,THB,A
2021-10-07,33.775298,D,THB,A
2021-10-08,33.849944,D,THB,A
2021-10-11,33.864697,D,THB,A
2021-10-12,33.319775,D,THB,A
2021-10-13,33.279709,D,THB,A
2021-10-14,33.20462,D,THB,A
2021-10-15,33.329598,D,THB,A
2021-10-18,33.460014,D,THB,A
2021-10-19,33.359931,D,THB,A
2021-10-20,33.359718,D,THB,A
2021-10-21,33.395205,D,THB,A
2021-10-22,33.330181,D,THB,A
2021-10-25,33.114712,D,THB,A
2021-10-26,33.100362,D,THB,A
2021-10-27,33.270207,D,THB,A
2021-10-28,33.250237,D,THB,A
2021-10-29,33.250322,D,THB,A
2021-11-01,33.35032,D,THB,A
2021-11-02,33.239679,D,THB,A
2021-11-03,33.35982,D,THB,A
2021-11-04,33.314893,D,THB,A
2021-11-05,33.285007,D,THB,A
2021-11-08,33.000259,D,THB,A
2021-11-09,32.764965,D,THB,A
2021-11-10,32.790275,D,THB,A
2021-11-11,32.855148,D,THB,A
2021-11-12,32.780398,D,THB,A
2021-11-15,32.705348,D,THB,A
2021-11-16,32.68209,D,THB,A
2021-11-17,32.669671,D,THB,A
2021-11-18,32.639929,D,THB,A
2021-11-19,32.800106,D,THB,A
2021-11-22,32.91009,D,THB,A
2021-11-23,33.106848,D,THB,A
2021-11-24,33.365162,D,THB,A
2021-11-25,33.409962,D,THB,A
2021-11-26,33.660438,D,THB,A
2021-11-29,33.680383,D,THB,A
2021-11-30,33.690047,D,THB,A
2021-12-01,33.72017,D,THB,A
2021-12-02,33.876885,D,THB,A
2021-12-03,33.880081,D,THB,A
2021-12-06,33.890316,D,THB,A
2021-12-07,33.679815,D,THB,A
2021-12-08,33.479954,D,THB,A
2021-12-09,33.560251,D,THB,A
2021-12-10,33.660073,D,THB,A
2021-12-13,33.349885,D,THB,A
2021-12-14,33.350429,D,THB,A
2021-12-15,33.399929,D,THB,A
2021-12-16,33.450071,D,THB,A
2021-12-17,33.279788,D,THB,A
2021-12-20,33.610397,D,THB,A
2021-12-21,33.660027,D,THB,A
2021-12-22,33.740377,D,THB,A
2021-12-23,33.54023,D,THB,A
2021-12-24,33.430238,D,THB,A
2021-12-27,33.559936,D,THB,A
2021-12-28,33.490425,D,THB,A
2021-12-29,33.520304,D,THB,A
2021-12-30,33.410094,D,THB,A
2021-12-31,33.244747,D,THB,A
2022-01-03,33.17041,D,THB,A
2022-01-04,33.32033,D,THB,A
2022-01-05,33.224666,D,THB,A
2022-01-06,33.550155,D,THB,A
2022-01-07,33.69977,D,THB,A
2022-01-10,33.640219,D,THB,A
2022-01-11,33.399788,D,THB,A
2022-01-12,33.364996,D,THB,A
2022-01-13,33.219925,D,THB,A
2022-01-14,33.225299,D,THB,A
2022-01-17,33.11497,D,THB,A
2022-01-18,33.109,D,THB,A
2022-01-19,33.025121,D,THB,A
2022-01-20,32.914976,D,THB,A
2022-01-21,32.920338,D,THB,A
2022-01-24,33.06971,D,THB,A
2022-01-25,33.084842,D,THB,A
2022-01-26,32.960007,D,THB,A
2022-01-27,33.265233,D,THB,A
2022-01-28,33.425211,D,THB,A
2022-01-31,33.295088,D,THB,A
2022-02-01,33.195382,D,THB,A
2022-02-02,33.184668,D,THB,A
2022-02-03,33.159667,D,THB,A
2022-02-04,32.970167,D,THB,A
2022-02-07,32.964969,D,THB,A
2022-02-08,32.964586,D,THB,A
2022-02-09,32.710101,D,THB,A
2022-02-10,32.634846,D,THB,A
2022-02-11,32.654813,D,THB,A
2022-02-14,32.520325,D,THB,A
2022-02-15,32.370207,D,THB,A
2022-02-16,32.334682,D,THB,A
2022-02-17,32.134565,D,THB,A
2022-02-18,32.090012,D,THB,A
2022-02-21,32.270242,D,THB,A
2022-02-22,32.399929,D,THB,A
2022-02-23,32.264633,D,THB,A
2022-02-24,32.709845,D,THB,A
2022-02-25,32.490193,D,THB,A
2022-02-28,32.675239,D,THB,A
2022-03-01,32.704712,D,THB,A
2022-03-02,32.720151,D,THB,A
2022-03-03,32.559588,D,THB,A
2022-03-04,32.734925,D,THB,A
2022-03-07,32.919688,D,THB,A
2022-03-08,33.195006,D,THB,A
2022-03-09,33.044665,D,THB,A
2022-03-10,33.119812,D,THB,A
2022-03-11,33.250227,D,THB,A
2022-03-14,33.385036,D,THB,A
2022-03-15,33.520153,D,THB,A
2022-03-16,33.364562,D,THB,A
2022-03-17,33.270292,D,THB,A
2022-03-18,33.380269,D,THB,A
2022-03-21,33.554992,D,THB,A
2022-03-22,33.455189,D,THB,A
2022-03-23,33.650432,D,THB,A
2022-03-24,33.555292,D,THB,A
2022-03-25,33.54481,D,THB,A
2022-03-28,33.765274,D,THB,A
2022-03-29,33.640054,D,THB,A
2022-03-30,33.384864,D,THB,A
2022-03-31,33.250158,D,THB,A
2022-04-01,33.42472,D,THB,A
2022-04-04,33.524761,D,THB,A
2022-04-05,33.455192,D,THB,A
2022-04-06,33.599744,D,THB,A
2022-04-07,33.474716,D,THB,A
2022-04-08,33.595433,D,THB,A
2022-04-11,33.589908,D,THB,A
2022-04-12,33.635024,D,THB,A
2022-04-13,33.535008,D,THB,A
2022-04-14,33.65968,D,THB,A
2022-04-19,33.755438,D,THB,A
2022-04-20,33.764543,D,THB,A
2022-04-21,33.885368,D,THB,A
2022-04-22,33.950263,D,THB,A
2022-04-25,34.005211,D,THB,A
2022-04-26,34.285179,D,THB,A
2022-04-27,34.329585,D,THB,A
2022-04-28,34.479733,D,THB,A
2022-04-29,34.180266,D,THB,A
2022-05-02,34.405169,D,THB,A
2022-05-03,34.470443,D,THB,A
2022-05-04,34.31488,D,THB,A
2022-05-05,34.089705,D,THB,A
2022-05-06,34.345317,D,THB,A
2022-05-09,34.564826,D,THB,A
2022-05-10,34.534774,D,THB,A
2022-05-11,34.57974,D,THB,A
2022-05-12,34.732898,D,THB,A
2022-05-13,34.770342,D,THB,A
2022-05-16,34.80522,D,THB,A
2022-05-17,34.49483,D,THB,A
2022-05-18,34.589946,D,THB,A
2022-05-19,34.530166,D,THB,A
2022-05-20,34.304623,D,THB,A
2022-05-23,34.158927,D,THB,A
2022-05-24,34.150187,D,THB,A
2022-05-25,34.299925,D,THB,A
2022-05-26,34.204917,D,THB,A
2022-05-27,34.125163,D,THB,A
2022-05-30,34.095132,D,THB,A
2022-05-31,34.30505,D,THB,A
2022-06-01,34.354929,D,THB,A
2022-06-02,34.375234,D,THB,A
2022-06-03,34.27493,D,THB,A
2022-06-06,34.284915,D,THB,A
2022-06-07,34.485087,D,THB,A
2022-06-08,34.52463,D,THB,A
2022-06-09,34.514568,D,THB,A
2022-06-10,34.764606,D,THB,A
2022-06-13,34.83979,D,THB,A
2022-06-14,34.984692,D,THB,A
2022-06-15,35.019653,D,THB,A
2022-06-16,35.159615,D,THB,A
2022-06-17,35.260347,D,THB,A
2022-06-20,35.330417,D,THB,A
2022-06-21,35.349763,D,THB,A
2022-06-22,35.434845,D,THB,A
2022-06-23,35.51034,D,THB,A
2022-06-24,35.49981,D,THB,A
2022-06-27,35.339576,D,THB,A
2022-06-28,35.180381,D,THB,A
2022-06-29,35.109822,D,THB,A
2022-06-30,35.384615,D,THB,A
2022-07-01,35.670024,D,THB,A
2022-07-04,35.674797,D,THB,A
2022-07-05,35.83965,D,THB,A
2022-07-06,36.140316,D,THB,A
2022-07-07,36.090373,D,THB,A
2022-07-08,36.014956,D,THB,A
2022-07-11,36.229947,D,THB,A
2022-07-12,36.239793,D,THB,A
2022-07-13,36.134896,D,THB,A
2022-07-14,36.613693,D,THB,A
2022-07-15,36.649766,D,THB,A
2022-07-18,36.649886,D,THB,A
2022-07-19,36.595412,D,THB,A
2022-07-20,36.675164,D,THB,A
2022-07-21,36.925189,D,THB,A
2022-07-22,36.694799,D,THB,A
2022-07-25,36.659828,D,THB,A
2022-07-26,36.724615,D,THB,A
2022-07-27,36.840032,D,THB,A
2022-07-28,36.649872,D,THB,A
2022-07-29,36.260051,D,THB,A
2022-08-01,36.135053,D,THB,A
2022-08-02,36.105243,D,THB,A
2022-08-03,36.259564,D,THB,A
2022-08-04,35.955211,D,THB,A
2022-08-05,35.544806,D,THB,A
2022-08-08,35.670164,D,THB,A
2022-08-09,35.434825,D,THB,A
2022-08-10,35.524776,D,THB,A
2022-08-11,35.154769,D,THB,A
2022-08-12,35.384541,D,THB,A
2022-08-15,35.525257,D,THB,A
2022-08-16,35.465403,D,THB,A
2022-08-17,35.470287,D,THB,A
2022-08-18,35.619965,D,THB,A
2022-08-19,35.794709,D,THB,A
2022-08-22,36.09539,D,THB,A
2022-08-23,36.119674,D,THB,A
2022-08-24,36.144554,D,THB,A
2022-08-25,35.839519,D,THB,A
2022-08-26,36.009793,D,THB,A
2022-08-29,36.45003,D,THB,A
2022-08-30,36.370341,D,THB,A
2022-08-31,36.45,D,THB,A
2022-09-01,36.695322,D,THB,A
2022-09-02,36.649655,D,THB,A
2022-09-05,36.555444,D,THB,A
2022-09-06,36.504835,D,THB,A
2022-09-07,36.744562,D,THB,A
2022-09-08,36.385253,D,THB,A
2022-09-09,36.329983,D,THB,A
2022-09-12,36.310192,D,THB,A
2022-09-13,36.225061,D,THB,A
2022-09-14,36.644645,D,THB,A
2022-09-15,36.845476,D,THB,A
2022-09-16,36.970062,D,THB,A
2022-09-19,37.02002,D,THB,A
2022-09-20,37.019828,D,THB,A
2022-09-21,37.13507,D,THB,A
2022-09-22,37.234925,D,THB,A
2022-09-23,37.559975,D,THB,A
2022-09-26,37.835372,D,THB,A
2022-09-27,37.914766,D,THB,A
2022-09-28,38.355463,D,THB,A
2022-09-29,38.065114,D,THB,A
2022-09-30,37.774928,D,THB,A
2022-10-03,38.07968,D,THB,A
2022-10-04,37.569508,D,THB,A
2022-10-05,37.420071,D,THB,A
2022-10-06,37.349899,D,THB,A
2022-10-07,37.360416,D,THB,A
2022-10-10,37.960194,D,THB,A
2022-10-11,38.084953,D,THB,A
2022-10-12,38.019782,D,THB,A
2022-10-13,37.830373,D,THB,A
2022-10-14,38.189771,D,THB,A
2022-10-17,38.165109,D,THB,A
2022-10-18,38.049822,D,THB,A
2022-10-19,38.319697,D,THB,A
2022-10-20,38.079706,D,THB,A
2022-10-21,38.385406,D,THB,A
2022-10-24,38.168714,D,THB,A
2022-10-25,38.290234,D,THB,A
2022-10-26,37.775117,D,THB,A
2022-10-27,37.83501,D,THB,A
2022-10-28,37.909758,D,THB,A
2022-10-31,38.075449,D,THB,A
2022-11-01,37.649543,D,THB,A
2022-11-02,37.660476,D,THB,A
2022-11-03,38.03035,D,THB,A
2022-11-04,37.384522,D,THB,A
2022-11-07,37.310117,D,THB,A
2022-11-08,37.234894,D,THB,A
2022-11-09,36.855264,D,THB,A
2022-11-10,36.8696,D,THB,A
2022-11-11,35.979821,D,THB,A
2022-11-14,35.834868,D,THB,A
2022-11-15,35.504614,D,THB,A
2022-11-16,35.634844,D,THB,A
2022-11-17,35.975385,D,THB,A
2022-11-18,35.760178,D,THB,A
2022-11-21,36.229748,D,THB,A
2022-11-22,36.120304,D,THB,A
2022-11-23,36.245036,D,THB,A
2022-11-24,35.780275,D,THB,A
2022-11-25,35.81012,D,THB,A
2022-11-28,35.635095,D,THB,A
2022-11-29,35.409994,D,THB,A
2022-11-30,35.262143,D,THB,A
2022-12-01,34.939736,D,THB,A
2022-12-02,34.744733,D,THB,A
2022-12-05,34.695381,D,THB,A
2022-12-06,35.01997,D,THB,A
2022-12-07,35.049862,D,THB,A
2022-12-08,34.755205,D,THB,A
2022-12-09,34.715409,D,THB,A
2022-12-12,34.754781,D,THB,A
2022-12-13,34.809862,D,THB,A
