fecha,Brasil,Canada,Chile,Estados Unidos,Mexico,Uruguay,China,India,Japon,Reino Unido,Suiza,Zona Euro,Vietnam,Paraguay,Sudafrica,Suecia,Republica Checa,Turquia,Dinamarca,Israel,Singapur,Australia,Noruega,Nueva Zelandia,Rusia,Colombia,Peru,Tailandia
2016-02-13,101.2518,102.6541,102.5864,101.4665,92.329,98.2431,103.4142,98.7698,110.3486,98.1305,103.2217,104.1951,102.8184,105.0825,98.686,102.935,105.9667,103.0635,105.2616,100.9767,102.7972,100.9744,104.1316,100.4211,93.3638,102.4877,98.302,102.4261
2016-02-14,101.1684,102.5462,102.4797,101.3469,92.2384,98.1854,103.4185,98.6477,110.228,98.0277,103.1117,104.0829,102.7167,104.973,98.6133,102.8222,105.8445,102.9384,105.1592,100.8443,102.6696,100.8526,104.0253,100.3,93.2714,102.4089,98.1892,102.3076
2016-02-15,101.4331,102.9847,103.5407,101.7085,93.0629,98.207,105.1636,99.2482,109.2409,98.1592,102.3279,103.5734,102.817,105.8161,99.5478,102.534,105.4133,102.8357,104.6556,100.9076,102.7939,101.8367,103.901,101.065,94.4465,102.8237,98.7624,102.6305
2016-02-16,100.0511,102.9322,102.5263,101.8495,93.3416,98.5562,105.1031,98.9112,110.1317,97.3617,102.3673,103.5973,102.8778,105.7885,99.7477,102.6229,105.4172,102.0705,104.6862,100.8477,102.5125,101.3613,104.111,99.849,94.5663,102.0167,98.5363,102.7185
2016-02-17,102.8624,105.1523,104.7744,102.7716,97.2353,100.6547,105.9956,99.6753,110.8363,98.3523,102.9517,104.6303,103.8451,106.7941,102.4367,103.5057,106.4292,103.6078,105.7347,101.862,103.6257,103.3561,106.0009,101.7626,98.5962,104.6603,99.7439,103.664
2016-02-18,101.7496,105.2632,104.8758,103.1298,97.5083,99.7564,106.6633,100.0186,111.9282,98.846,103.2285,104.7137,104.3831,107.1782,103.2817,104.533,106.5501,103.5238,105.8627,101.9369,103.9507,103.3522,106.0015,102.0837,97.6677,105.6116,99.9378,104.2143
2016-02-19,101.5903,104.6643,105.1086,103.0083,97.0444,99.5572,106.6007,99.895,112.8397,98.8802,103.4207,104.7233,104.3101,107.3964,103.1848,104.4122,106.5566,103.9234,105.8811,101.7251,103.7403,102.9532,105.981,101.8375,96.0751,105.1321,99.596,103.5602
2016-02-20,101.5066,104.5543,104.9993,102.8869,96.9491,99.4988,106.6052,99.7714,112.7164,98.7766,103.3105,104.6105,104.207,107.2844,103.1088,104.2978,106.4337,103.7972,105.7782,101.5917,103.6115,102.829,105.8729,101.7146,95.98,105.0513,99.4817,103.4404
2016-02-21,101.423,104.4444,104.8901,102.7657,96.8539,99.4404,106.6096,99.6481,112.5932,98.6731,103.2004,104.4979,104.1039,107.1726,103.0328,104.1835,106.3109,103.6711,105.6753,101.4584,103.4829,102.7049,105.7649,101.5919,95.885,104.9705,99.3677,103.3207
2016-02-22,105.1725,106.3918,107.4157,103.9396,99.569,100.5571,107.9675,100.5787,113.2848,98.4852,103.4712,104.7145,105.1789,109.5277,105.9033,104.7474,106.377,105.5522,105.9203,102.7534,105.0847,105.4188,106.5709,104.2853,99.8883,107.6716,100.3631,104.5025
2016-02-23,104.7585,105.9166,106.8953,104.1575,98.7152,100.8275,108.2364,100.8113,114.4328,97.7637,104.5478,104.9257,105.4264,110.276,106.0081,105.1724,106.6787,105.4749,106.1391,102.9156,104.7145,105.272,106.989,103.5526,98.9415,107.402,100.2775,104.7537
2016-02-24,104.9138,106.4213,107.1729,104.3747,98.9319,100.6563,108.5198,101.0505,115.4843,97.268,105.2985,105.2125,105.6215,110.161,103.382,105.429,106.8831,105.709,106.4422,102.9006,105.0457,104.9768,106.2433,103.2516,98.8317,107.2494,100.3619,105.0626
2016-02-25,105.8195,107.937,107.9693,104.5234,99.2318,100.7964,108.7772,100.9715,114.3451,97.6012,105.1192,105.4877,105.9079,110.3741,103.3898,105.3965,107.1297,106.1518,106.7372,103.2707,105.3536,105.5772,106.7155,104.4721,99.4452,108.3098,100.6504,105.3624
2016-02-26,105.0759,108.7525,108.4681,104.9429,99.6813,101.0405,109.2319,101.4851,113.5737,97.4719,104.5906,104.8091,106.558,110.6684,100.1098,105.0418,106.5193,104.5106,106.0779,103.5416,105.3867,104.7042,106.6905,103.9174,99.509,107.8769,101.3447,105.8176
2016-02-27,104.9893,108.6382,108.3553,104.8192,99.5834,100.9812,109.2364,101.3596,113.4496,97.3698,104.4791,104.6962,106.4526,110.553,100.0361,104.9267,106.3964,104.3837,105.9748,103.4057,105.2558,104.5779,106.5817,103.792,99.4105,107.794,101.2285,105.6951
2016-02-28,104.9028,108.524,108.2426,104.6957,99.4856,100.9219,109.241,101.2343,113.3255,97.2678,104.3678,104.5835,106.3473,110.4378,99.9624,104.8117,106.2737,104.2569,105.8717,103.2701,105.1251,104.4517,106.4729,103.6668,99.312,107.7111,101.1124,105.5729
2016-02-29,107.5724,110.6734,109.7545,106.803,102.2854,102.7746,111.3784,103.583,116.6097,99.4818,106.6301,106.2111,108.3434,112.6899,104.7596,106.8752,107.81,107.3206,107.5446,105.6127,107.3792,106.955,108.537,105.1288,102.9729,111.5577,103.0572,107.6678
2016-03-01,107.8108,111.4996,110.18,106.7071,102.7694,101.8212,111.185,104.3296,115.4033,99.7229,106.2139,105.9814,108.4954,113.045,106.1079,105.9712,107.654,108.2305,107.2772,105.9086,107.629,107.0683,108.7151,105.3064,105.0596,113.6831,103.093,107.7333
2016-03-02,108.7375,110.2019,110.1268,105.6666,102.5586,100.9604,110.0285,103.7893,114.492,99.481,105.42,104.9213,107.3838,112.1368,104.9418,104.9646,106.4562,107.1918,106.1629,104.8194,106.7184,107.6521,107.3556,104.5804,104.166,113.4139,102.8091,106.7779
2016-03-03,107.758,107.2704,106.6886,102.4706,99.1877,98.567,106.8785,100.9503,111.2571,97.0639,102.8495,102.6598,104.2052,108.4244,102.0163,102.8352,104.1006,104.7657,103.8233,101.6387,104.2899,105.6299,105.3169,103.161,101.1238,110.4075,100.9034,103.8039
2016-03-04,109.9477,107.7881,107.6646,102.3786,99.5332,98.8383,107.1322,101.2154,110.7689,97.4995,102.5082,103.095,104.2348,108.5797,103.8219,103.4319,104.4983,104.8358,104.1794,101.0874,105.2518,106.4664,106.3078,103.9397,102.9624,111.6247,101.1111,103.9677
2016-03-05,109.853,107.7022,107.5702,102.2866,99.4385,98.7724,106.9478,101.1143,110.6624,97.4136,102.4155,103.0332,104.1499,108.4504,103.7343,103.3414,104.3847,104.7258,104.0734,100.976,105.1441,106.356,106.2114,103.8319,102.8702,111.5428,101.0257,103.8674
2016-03-06,109.7585,107.6164,107.476,102.1947,99.3438,98.7065,106.7636,101.0133,110.5559,97.3278,102.3228,102.9713,104.065,108.3214,103.6469,103.251,104.2713,104.6158,103.9676,100.8646,105.0365,106.2457,106.1151,103.7243,102.778,111.4609,100.9404,103.7671
2016-03-07,109.5236,109.4655,109.0059,103.48,100.9804,99.971,107.8714,102.2736,112.284,98.9486,103.5568,104.544,105.0501,109.4067,105.3343,104.7013,105.7847,105.719,105.5161,101.9948,106.0972,108.3635,107.6197,105.0914,104.9377,114.4093,101.8455,105.0051
2016-03-08,110.1965,108.7399,108.6751,103.6823,100.1268,100.2521,108.1941,102.0806,113.5059,98.7827,103.6439,104.7037,105.5382,109.1148,104.3974,104.6577,105.9474,105.9935,105.6271,102.312,105.8611,108.3572,107.1339,104.8031,103.0622,111.4129,101.6383,105.2643
2016-03-09,111.162,109.2074,109.165,103.0595,100.2858,99.766,107.3186,101.6555,112.3076,98.2118,103.0206,104.2192,104.9059,108.46,105.162,104.804,105.3799,106.0369,105.1089,102.0424,105.5476,108.297,106.8998,104.3127,104.6684,111.4235,101.9887,104.9204
2016-03-10,112.6033,107.7363,107.6124,102.7659,99.0962,100.1289,106.9986,101.5788,112.1996,98.3329,104.0012,105.518,104.7168,108.1292,103.1989,105.3894,106.5967,105.2636,106.3837,101.9169,105.0434,106.8379,106.4843,101.9337,103.5702,109.7953,101.8518,104.6163
2016-03-11,110.0057,105.6076,104.08,99.394,96.9204,96.9723,103.6253,98.2558,107.6903,95.9069,100.7417,101.7397,101.2369,104.4555,101.0131,102.1048,102.753,102.9971,102.553,98.6491,102.265,105.0974,104.2124,99.9083,102.8736,108.6999,100.5666,101.6946
2016-03-12,109.911,105.5235,103.9888,99.3047,96.8281,96.9076,103.4469,98.1577,107.5866,95.8224,100.6505,101.6786,101.1544,104.3312,100.9279,102.0154,102.6414,102.889,102.4487,98.5404,102.1603,104.9884,104.1179,99.8047,102.7815,108.6202,100.4817,101.5964
2016-03-13,109.8164,105.4394,103.8976,99.2155,96.736,96.843,103.2688,98.0596,107.4831,95.738,100.5594,101.6176,101.072,104.207,100.8428,101.9261,102.5298,102.781,102.3445,98.4317,102.0558,104.8796,104.0235,99.7013,102.6894,108.5404,100.3969,101.4984
2016-03-14,109.4735,104.4395,103.6824,98.7926,96.1221,95.6718,102.6569,97.5573,106.9899,94.6964,99.5419,100.5706,100.5864,103.8421,98.6778,101.4199,101.4749,102.3559,101.266,97.8107,101.3128,103.548,102.7315,98.0118,101.629,108.0005,100.5426,101.2609
2016-03-15,103.5469,101.8835,100.7667,96.8365,93.4421,93.1469,100.3176,95.2168,105.5323,91.8112,97.689,98.8311,98.6406,101.4734,94.4548,99.7534,99.7069,99.1286,99.4546,95.6256,98.9134,100.9692,99.8173,95.1205,98.4996,105.5296,98.2046,99.0507
2016-03-16,102.6921,103.012,101.4888,97.3492,94.3732,93.8648,100.6497,95.9269,105.7385,92.4554,98.4151,99.6613,99.1355,102.1535,95.2444,100.8644,100.4541,99.5731,100.283,96.0654,99.4895,101.8299,100.614,96.3791,99.9543,106.2335,97.8114,99.6865
2016-03-17,109.1676,107.5366,106.325,99.5252,98.7718,96.3734,103.5242,98.7792,110.075,96.4903,102.4147,103.511,101.4623,104.6317,101.8717,104.244,104.3262,103.883,104.1622,99.2286,103.9979,106.3726,105.4668,101.4832,105.6885,111.6895,101.0024,102.7242
2016-03-18,109.2223,105.9549,103.9618,98.1721,97.7322,94.9374,102.1224,97.7778,108.3767,95.2984,100.8755,101.7732,99.9543,103.6282,99.8549,102.2867,102.5271,101.733,102.3685,97.9941,102.0722,104.2809,103.6081,99.2859,103.772,110.2078,99.0143,101.1756
2016-03-19,109.1283,105.8705,103.8706,98.0839,97.6392,94.8741,101.9465,97.6801,108.2724,95.2145,100.7842,101.7121,99.8728,103.5049,99.7707,102.1972,102.4157,101.6262,102.2644,97.8861,101.9677,104.1728,103.5142,99.1829,103.679,110.1269,98.9307,101.078
2016-03-20,109.0344,105.7861,103.7796,97.9958,97.5462,94.8109,101.771,97.5825,108.1682,95.1306,100.6929,101.6511,99.7914,103.3817,99.6866,102.1078,102.3044,101.5195,102.1604,97.7781,101.8634,104.0648,103.4204,99.0801,103.5862,110.0461,98.8471,100.9804
2016-03-21,106.6697,103.197,101.5004,95.9841,95.2854,92.9872,99.4015,95.5286,105.7232,92.575,98.5133,99.3644,97.8212,101.6266,97.9317,100.0359,99.957,99.5211,99.8052,95.7439,99.5324,101.6731,100.8097,96.5471,102.1708,107.8132,96.2242,98.6449
2016-03-22,106.5296,102.7176,101.3308,95.3677,95.0647,92.5986,98.5951,94.6459,104.4865,90.8257,97.598,98.5012,97.1444,100.949,97.378,99.4127,99.0584,98.7498,98.915,95.3869,98.6776,101.4589,100.134,95.6726,102.5867,108.6492,95.4006,98.0047
2016-03-23,104.8334,102.2761,101.3462,96.0104,94.4988,93.2732,98.9277,95.39,105.0438,90.7512,97.9327,98.8499,97.5339,101.4245,97.0335,99.5969,99.3011,99.1028,99.1994,96.0926,99.0033,101.0828,100.0773,95.9612,101.7036,107.9293,96.6166,97.9302
2016-03-24,104.7431,102.1946,101.2574,95.9242,94.4088,93.211,98.7574,95.2947,104.9427,90.6713,97.844,98.7906,97.4544,101.3038,96.9517,99.5098,99.1932,98.9988,99.0985,95.9866,98.9019,100.978,99.9866,95.8618,101.6125,107.8501,96.535,97.4488
2016-03-25,104.653,102.1132,101.1686,95.838,94.319,93.1489,98.5873,95.1994,104.8417,90.5914,97.7555,98.7313,97.375,101.1832,96.8699,99.4227,99.0854,98.8949,98.9977,95.8808,98.8007,100.8734,99.8959,95.7624,101.5215,107.7709,96.4535,97.3548
2016-03-26,104.5629,102.0318,101.0799,95.7519,94.2292,93.0867,98.4176,95.1043,104.7408,90.5116,97.667,98.672,97.2956,101.0627,96.7882,99.3357,98.9778,98.7911,98.897,95.7751,98.6996,100.7688,99.8054,95.6631,101.4306,107.6918,96.3721,97.2608
2016-03-27,104.4729,101.9505,100.9913,95.6659,94.1395,93.0247,98.2481,95.0093,104.64,90.4319,97.5786,98.6128,97.2163,100.9425,96.7066,99.2488,98.8702,98.6874,98.7964,95.6695,98.5986,100.6643,99.7149,95.5639,101.3397,107.6128,96.2907,97.167
2016-03-28,107.7693,104.243,103.021,97.7552,96.7453,95.0488,100.2972,97.1712,106.1538,93.2796,99.8626,100.9499,99.4412,103.4277,97.6963,101.158,101.0585,101.0137,101.0755,98.0762,100.5188,102.7394,102.4433,97.6084,103.1799,111.611,98.9696,99.2825
2016-03-29,105.8921,103.556,101.149,96.3503,95.9855,93.8651,98.7697,95.81,105.1228,92.8895,98.955,100.2397,98.0201,102.0429,98.697,100.6784,100.3323,100.4358,100.351,97.137,100.0401,102.5124,101.284,98.1685,102.1953,108.8661,97.0215,97.544
2016-03-30,106.4691,104.1526,102.1529,96.0663,96.2515,93.8886,98.9983,95.7391,105.0484,92.4693,99.0719,100.3287,98.0774,101.4882,99.7961,100.9313,100.3947,100.3363,100.4065,97.4171,100.0869,102.5982,101.9264,98.6223,102.0786,110.1736,97.2702,97.8319
2016-03-31,108.1321,104.605,103.5878,96.6374,96.204,95.2136,99.7314,96.4984,105.6657,93.0595,100.169,101.535,98.4013,102.2328,101.7488,102.1394,101.5862,101.4968,101.5977,98.6752,100.968,103.2747,103.1488,99.2092,104.1957,111.2745,99.2798,98.6305
2016-04-01,109.1036,104.8363,103.8361,97.0844,96.694,95.3258,99.7291,96.9666,106.872,92.433,100.6932,102.0439,98.8372,102.9168,102.8443,102.4283,102.1784,101.8072,102.136,98.5183,101.2745,103.9542,103.1383,99.4931,103.9938,110.5197,99.0126,99.2575
2016-04-02,108.9494,104.6779,103.68,96.9399,96.5276,95.1865,99.5531,96.8439,106.6993,92.2859,100.5414,101.8865,98.6885,102.7357,102.7056,102.259,102.0313,101.6661,101.9729,98.3696,101.1061,103.7983,102.9824,99.3431,103.8377,110.356,98.85,99.112
2016-04-03,108.7955,104.5196,103.5241,96.7956,96.3615,95.0473,99.3774,96.7214,106.527,92.1389,100.3897,101.7293,98.54,102.5549,102.5672,102.09,101.8844,101.5252,101.81,98.2211,100.938,103.6427,102.8267,99.1933,103.6819,110.1926,98.6877,98.9669
2016-04-04,106.956,103.7869,102.7651,96.2595,95.1359,95.5294,98.7995,96.2688,106.4955,92.0703,99.8734,101.2758,97.9861,102.3745,101.3123,101.6441,101.3932,101.4361,101.4552,97.5923,100.2352,102.2484,102.3176,97.8697,101.6518,108.6286,97.6084,98.0588
2016-04-05,104.8206,102.2905,101.4758,95.79,93.1081,95.8272,98.3616,95.4491,106.8467,90.7521,99.6337,100.6615,97.5044,103.2081,98.2605,100.8954,100.8004,100.1791,100.8026,96.3247,99.3613,100.5194,101.2844,96.6789,100.302,107.3623,96.7771,97.4154
2016-04-06,104.0537,102.0129,100.9316,95.1262,92.4884,94.8239,97.5957,94.5281,106.6244,89.9037,98.8689,100.0463,96.9618,102.0535,97.5701,99.9733,100.2341,99.1873,100.1789,96.0987,99.2775,100.5647,101.0826,96.1626,101.241,106.7528,95.6796,96.7031
2016-04-07,101.8749,100.599,98.6242,94.1388,90.4773,94.5589,96.8308,93.8387,107.036,88.6146,97.9739,98.8028,95.9754,100.5141,96.1409,98.7098,99.0236,97.5437,98.9707,95.1819,97.9104,98.5219,99.7537,94.7151,99.9481,104.7502,94.2179,95.9044
2016-04-08,104.1952,101.7531,98.5549,94.0637,91.0623,94.7908,96.7102,93.785,106.6707,88.8747,98.0271,98.9182,95.8994,99.7942,97.4562,98.7829,99.1488,97.8725,99.0718,95.4916,98.0835,99.0587,100.835,95.1408,101.3074,105.2464,94.6939,96.158
2016-04-09,104.048,101.5993,98.4068,93.9237,90.9056,94.6523,96.5395,93.6663,106.4983,88.7332,97.8792,98.7656,95.7552,99.6187,97.3249,98.6196,99.0061,97.7369,98.9135,95.3474,97.9204,98.9101,100.6826,94.9974,101.1554,105.0906,94.5384,96.0172
2016-04-10,103.901,101.4457,98.2588,93.7839,90.7491,94.5139,96.3691,93.5478,106.3263,88.5919,97.7316,98.6133,95.6111,99.4434,97.1937,98.4567,98.8635,97.6014,98.7555,95.2035,97.7576,98.7618,100.5303,94.8542,101.0036,104.9349,94.3832,95.8765
2016-04-11,107.4433,102.2563,98.8516,93.903,91.6151,94.7128,96.5304,93.7386,106.7831,89.4367,97.864,98.7851,95.7289,99.8857,99.2068,99.0855,99.0261,98.4085,98.8913,95.7303,98.2288,99.5409,101.0237,95.6983,101.8117,106.3224,97.1221,96.0552
2016-04-12,106.4285,102.8469,99.1974,93.3435,91.9998,94.1511,95.85,93.2079,105.6054,89.0445,97.0959,97.9416,95.0717,99.6714,98.5566,98.7576,98.193,97.6839,98.051,94.9887,97.4959,99.8579,100.7301,95.8057,103.2161,106.9017,96.9653,95.5665
2016-04-13,106.0148,101.9617,99.0298,92.8178,91.4429,93.6384,95.0792,92.3991,104.325,88.2729,95.5081,96.5713,94.4585,99.1116,99.56,97.5317,96.8195,96.8192,96.6709,94.2565,96.5138,99.126,99.5505,95.4573,101.5251,106.6988,96.5607,95.0029
2016-04-14,105.5312,101.0952,99.4107,92.2611,91.1866,91.973,94.4216,91.8656,103.8282,87.4072,94.9531,95.8934,93.8611,98.4767,98.6343,97.2042,96.1592,96.0628,96.0152,93.5183,95.1229,99.1737,99.0137,94.1566,101.0907,106.5185,95.785,94.3008
2016-04-15,102.4928,98.8699,96.9336,90.3238,88.5215,88.2629,92.5146,89.9568,102.0656,85.8529,92.8709,94.0163,91.8928,96.7711,96.5541,95.0923,94.2761,93.9136,94.1199,91.7417,93.4796,97.2034,96.7746,92.7412,98.3085,104.2047,93.6705,92.4029
2016-04-16,102.348,98.7205,96.7878,90.1893,88.3692,88.1339,92.3512,89.843,101.9007,85.7162,92.7309,93.8713,91.7546,96.6008,96.424,94.9352,94.1404,93.7835,93.9695,91.6032,93.3242,97.0577,96.6283,92.6015,98.1609,104.0503,93.5167,92.2675
2016-04-17,102.2033,98.5712,96.6423,90.0551,88.2171,88.0051,92.1882,89.7293,101.7361,85.5797,92.591,93.7265,91.6165,96.4308,96.294,94.7783,94.0048,93.6535,93.8194,91.4649,93.169,96.9121,96.4823,92.4619,98.0136,103.8962,93.3632,92.1324
2016-04-18,101.7055,99.3155,97.6007,90.4971,89.0466,89.773,92.6192,90.315,102.0628,86.4144,93.3428,94.4317,92.0688,97.0995,97.466,95.3721,94.751,94.6666,94.5247,91.9435,93.963,97.7273,97.2854,93.3575,98.4568,105.3799,94.0885,92.718
2016-04-19,102.6138,100.8539,98.1855,90.6819,90.2099,88.8308,93.001,90.5196,102.0611,87.2974,93.9408,95.1295,92.2719,97.4232,99.1487,95.9937,95.4601,95.2354,95.1925,92.3005,95.3014,98.8363,98.6912,94.853,99.0657,108.1627,94.7827,93.256
2016-04-20,103.8713,101.9111,99.2387,91.5041,91.0672,89.9911,93.6964,91.8178,102.363,87.9329,93.7457,95.43,93.1092,98.3151,100.3837,96.398,95.7733,96.6453,95.5208,93.1304,95.6118,99.7057,99.5002,94.9228,101.2064,109.194,95.7837,94.2381
2016-04-21,103.3615,100.3937,97.8176,90.922,89.3136,89.3506,92.8748,91.0152,101.9036,87.0422,92.7841,94.6333,92.5298,97.6872,99.0117,95.5628,94.9698,96.5114,94.7155,92.5211,94.5365,98.1067,97.8031,93.3177,98.8961,106.8732,94.5329,93.2387
2016-04-22,102.1761,100.8565,97.3564,90.9775,89.5733,89.6896,92.6599,90.9694,99.8732,87.585,92.365,94.1073,92.7968,97.6667,98.5646,95.3428,94.3799,94.7775,94.1842,92.5094,94.2355,97.8103,97.549,92.6027,98.8995,106.7369,94.5934,93.2718
2016-04-23,102.0317,100.7041,97.21,90.8421,89.4192,89.5585,92.4963,90.8543,99.7118,87.4455,92.2257,93.9622,92.6572,97.4949,98.4317,95.1852,94.244,94.6461,94.0338,92.3697,94.0789,97.6636,97.4015,92.4632,98.7511,106.5789,94.4381,93.1351
2016-04-24,101.8875,100.5518,97.0639,90.7069,89.2653,89.4276,92.333,90.7393,99.5507,87.3063,92.0866,93.8173,92.5178,97.3233,98.299,95.0279,94.1083,94.515,93.8836,92.2302,93.9225,97.5171,97.2543,92.3238,98.6029,106.421,94.2831,92.9987
2016-04-25,102.6435,100.674,96.9315,90.7619,88.3696,89.2029,92.4587,90.6325,100.1179,87.8838,92.585,94.3125,92.5164,97.5285,97.6751,95.3259,94.6647,94.7448,94.3614,92.4632,94.1228,97.651,97.7516,92.3106,98.3524,105.7378,93.7056,92.9077
2016-04-26,103.0348,100.8589,96.8899,90.5004,89.3124,88.5305,92.1568,90.5186,99.6195,88.1475,92.3542,94.144,92.3001,97.2442,98.0299,95.0718,94.4851,95.393,94.1834,92.2339,93.8144,97.6966,97.7672,92.5133,99.5189,105.9092,93.4382,92.3427
2016-04-27,101.6573,99.3657,96.1298,89.6079,87.9888,87.4683,91.1595,89.7422,98.3419,86.8561,91.3854,93.1693,91.4335,96.0979,96.1074,94.2706,93.5145,94.0682,93.1893,91.4634,92.7907,94.3831,96.5337,90.6543,98.7516,105.6214,92.3367,91.5661
2016-04-28,103.8175,101.2382,97.6498,90.1681,89.8483,88.6265,92.0169,90.2301,102.2853,88.0044,92.7157,94.2951,91.9067,96.4904,98.7088,95.4111,94.6325,95.506,94.3106,92.0235,93.9793,96.1413,97.794,93.4423,101.3891,108.4302,93.3593,92.3634
2016-04-29,104.1627,100.2434,97.1832,89.7191,89.1598,89.0273,91.5037,90.0597,103.0309,87.4552,92.9249,94.5976,91.4661,95.5731,98.2579,95.2557,94.9437,95.2201,94.6096,92.0658,93.3562,94.9609,98.0096,92.8553,100.0234,108.8575,92.6679,92.235
2016-04-30,104.0155,100.0919,97.0371,89.5856,89.0064,88.8972,91.3421,89.9458,102.8645,87.316,92.7848,94.4517,91.3285,95.405,98.1255,95.0983,94.807,95.0881,94.4584,91.9268,93.201,94.8185,97.8614,92.7153,99.8733,108.6963,92.5157,92.0999
2016-05-01,103.9035,99.9717,96.9154,89.4736,88.8755,88.807,91.2304,89.8567,102.728,87.2055,92.6662,94.3389,91.2234,95.288,97.9947,94.9726,94.6714,94.9745,94.3347,91.8089,93.0527,94.6876,97.7348,92.5874,99.7494,108.5641,92.3943,91.9894
2016-05-02,102.325,99.796,96.2106,88.9855,88.589,88.4837,90.7351,89.2232,102.3997,87.2039,92.6116,94.4445,90.7714,94.7245,97.0108,95.2403,94.7977,94.3236,94.4518,90.9229,92.8098,95.0023,97.776,92.6251,98.5734,108.5404,91.5136,91.623
2016-05-03,100.2492,98.4507,95.1177,88.9369,86.72,87.8972,90.4576,89.2328,102.5862,86.4837,92.8598,94.4555,90.688,94.7571,94.8415,94.6094,94.7772,92.9225,94.453,90.2424,92.1577,92.8803,97.0162,91.4271,96.632,105.5493,90.3907,91.3941
2016-05-04,101.1815,97.2922,95.1192,89.0759,85.9153,87.6401,90.3843,89.2241,101.9136,86.219,92.5262,94.3375,90.8388,94.8265,92.9397,94.1237,94.6401,91.6147,94.3407,90.1347,91.7675,92.5541,96.3026,90.8044,96.5713,104.2526,90.6351,91.1367
2016-05-05,100.7763,97.2131,95.5094,88.9645,85.3514,88.0773,90.2724,89.134,101.646,85.9792,91.2636,93.4622,90.7343,94.7473,92.6968,93.5358,93.7516,90.383,93.4492,89.9717,91.5137,92.4759,95.8619,90.8243,97.1089,104.169,90.7751,90.9241
2016-05-06,101.7696,96.472,95.4119,88.6661,84.913,87.9001,90.1687,88.8601,101.6954,85.4941,90.7956,93.2519,90.5079,93.8534,92.9533,92.9804,93.5485,90.1496,93.2473,89.7285,91.1019,90.9802,95.4685,90.0737,97.2911,103.6754,90.7053,90.5332
2016-05-07,101.6601,96.3561,95.2923,88.5553,84.7882,87.8109,90.0584,88.772,101.5605,85.3859,90.6796,93.1405,90.4037,93.7383,92.8295,92.8575,93.4147,90.0419,93.1251,89.6135,90.957,90.8546,95.345,89.9494,97.1704,103.5493,90.5862,90.4246
2016-05-08,101.5507,96.2404,95.1728,88.4445,84.6635,87.7218,89.9483,88.684,101.4258,85.2779,90.5637,93.0293,90.2997,93.6233,92.7058,92.7347,93.2812,89.9344,93.0031,89.4985,90.8123,90.7292,95.2216,89.8252,97.0498,103.4234,90.4673,90.3162
2016-05-09,100.1218,95.7384,93.7416,88.4894,83.1746,87.5512,89.7077,88.7153,99.9815,85.0421,90.5512,92.8369,90.322,93.9144,90.8464,92.4489,93.0574,89.2981,92.7927,89.6191,90.1844,90.1102,94.8488,88.8615,96.234,103.4696,89.6145,90.4059
2016-05-10,102.2775,96.1864,93.1443,88.3725,83.8688,87.7611,89.538,88.493,99.0474,85.1882,90.0305,92.6624,90.1975,93.873,90.871,92.3722,92.865,88.9649,92.5938,89.7446,90.1135,90.4718,94.9907,88.4967,96.5243,102.7853,89.8856,90.099
2016-05-11,102.4995,96.5288,92.6682,88.1132,83.8477,88.0545,89.5841,88.4074,99.56,85.0899,90.2077,92.8587,89.9721,93.3162,91.3251,92.4606,93.0367,88.7568,92.7746,89.8738,90.0882,90.6485,95.3143,89.3623,97.806,103.6899,89.6297,89.7628
2016-05-12,101.7069,96.2164,91.6526,87.7554,83.5134,87.4664,88.9734,87.9917,98.5391,84.6376,89.8851,92.0417,89.481,92.54,90.9049,91.4047,92.2054,88.1535,91.9599,89.2327,89.2147,89.4622,95.1834,88.6755,97.66,103.0282,89.3244,89.1618
2016-05-13,100.153,95.1422,90.6483,87.5219,82.3621,87.2545,88.5313,87.5851,98.6311,83.9612,89.1657,91.2209,89.2218,92.096,88.8987,90.37,91.3628,87.7581,91.1524,88.5717,88.9989,88.5792,93.9815,87.9999,97.2041,101.191,88.8037,88.7413
2016-05-14,100.0452,95.0279,90.5346,87.4125,82.241,87.166,88.423,87.4983,98.5003,83.8549,89.0518,91.1119,89.1191,91.9831,88.7802,90.2505,91.2321,87.6532,91.0329,88.4581,88.8573,88.4569,93.8599,87.8785,97.0835,101.0679,88.6871,88.6349
2016-05-15,99.9376,94.9138,90.4211,87.3032,82.1201,87.0775,88.3149,87.4116,98.3696,83.7488,88.938,91.0031,89.0166,91.8703,88.6619,90.1312,91.1017,87.5486,90.9136,88.3447,88.7159,88.3348,93.7384,87.7572,96.9631,100.9449,88.5707,88.5286
2016-05-16,99.9572,94.9916,89.7567,87.114,81.7947,86.5652,88.2528,87.2038,97.7978,83.7405,88.5068,90.9313,89.0179,92.343,86.8593,89.9,91.0043,87.1287,90.827,87.3246,88.6615,88.3137,94.0695,87.6846,97.1269,99.5216,88.5855,88.4668
2016-05-17,100.1706,94.8683,90.3397,87.0235,81.2423,86.5917,88.1933,87.0445,97.6259,84.0068,88.3222,90.8259,88.8545,92.0471,87.2696,89.9319,90.8809,87.3956,90.7162,87.3477,88.5327,88.7553,93.7473,87.8659,96.9998,99.9329,88.9528,88.1039
2016-05-18,98.8436,94.4866,90.0285,86.884,80.6611,86.9418,87.8092,86.7847,96.8674,84.7236,87.7479,90.2125,88.7965,92.1532,85.5439,89.1628,90.2434,86.8705,90.1156,86.6305,87.7836,87.8521,92.9827,87.1729,96.1184,99.3222,88.5693,87.6706
