,usd_por_unidad
2022-05-20,0.6383
2022-05-23,0.6462
2022-05-24,0.6452
2022-05-26,0.6469
2022-05-27,0.6529
2022-05-30,0.6558999999999999
2022-05-31,0.652
2022-06-01,0.6490000000000001
2022-06-02,0.656
2022-06-03,0.6505
2022-06-06,0.6496000000000001
2022-06-07,0.6471
2022-06-08,0.645
2022-06-09,0.6401
2022-06-10,0.6353
2022-06-13,0.628
2022-06-14,0.6214
2022-06-15,0.6257999999999999
2022-06-16,0.6383
2022-06-21,0.6335999999999999
2022-06-22,0.6294
2022-06-23,0.6265000000000001
2022-06-24,0.6314000000000001
2022-06-27,0.6301
2022-06-28,0.6255
2022-06-29,0.6224999999999999
2022-06-30,0.6248999999999999
2022-07-01,0.6203000000000001
2022-07-04,0.6207
2022-07-05,0.6144999999999999
2022-07-06,0.6149
2022-07-07,0.6177999999999999
2022-07-08,0.6181
2022-07-11,0.613
2022-07-12,0.614
2022-07-13,0.6142
2022-07-14,0.6115
2022-07-15,0.6161
2022-07-18,0.6158
2022-07-19,0.6225
2022-07-20,0.6221
2022-07-21,0.6214999999999999
2022-07-22,0.6258
2022-07-25,0.6267999999999999
2022-07-26,0.6232
2022-07-27,0.6208
2022-07-28,0.6274000000000001
2022-07-29,0.6273
2022-08-01,0.633
2022-08-02,0.6269000000000001
2022-08-03,0.6258000000000001
2022-08-04,0.6302
2022-08-05,0.6246
2022-08-08,0.6289
2022-08-09,0.6277
2022-08-10,0.6425
2022-08-11,0.6428999999999999
2022-08-12,0.6448999999999999
2022-08-16,0.6341
2022-08-17,0.628
2022-08-18,0.6253
2022-08-19,0.6179
2022-08-22,0.6161000000000001
2022-08-23,0.6210000000000001
2022-08-24,0.6184
2022-08-25,0.6224999999999999
2022-08-26,0.6146
2022-08-29,0.6159
2022-08-30,0.6134999999999999
2022-08-31,0.6126
2022-09-01,0.6073999999999999
2022-09-05,0.6094999999999999
2022-09-06,0.604
2022-09-07,0.6063999999999999
2022-09-08,0.6059
2022-09-09,0.6103999999999999
2022-09-12,0.6153
2022-09-13,0.6006
2022-09-14,0.6007
2022-09-15,0.5975
2022-09-16,0.5971
2022-09-19,0.5948
2022-09-20,0.5888000000000001
2022-09-21,0.5853
2022-09-22,0.5848
2022-09-23,0.5748
2022-09-26,0.5628000000000001
2022-09-27,0.5631
2022-09-28,0.5720999999999999
2022-09-29,0.5688000000000001
2022-09-30,0.5628000000000001
2022-10-03,0.5712
2022-10-04,0.5721
2022-10-05,0.5720000000000001
2022-10-06,0.5665
2022-10-11,0.5631
2022-10-12,0.5604
2022-10-13,0.5649
2022-10-14,0.5561
2022-10-17,0.5635
2022-10-18,0.5686
2022-10-19,0.5660999999999999
2022-10-20,0.5684
2022-10-21,0.5738000000000001
2022-10-24,0.5680999999999999
2022-10-25,0.5757
2022-10-26,0.5830000000000001
2022-10-27,0.5849
2022-10-28,0.5801999999999999
2022-10-31,0.5816
2022-11-01,0.5847
2022-11-02,0.5901
2022-11-03,0.5778000000000001
2022-11-04,0.5906
2022-11-07,0.5931
2022-11-08,0.5981
2022-11-09,0.5894999999999999
2022-11-10,0.5987
2022-11-11,0.6114
2022-11-14,0.6104
2022-11-15,0.6175999999999999
2022-11-16,0.6151000000000001
2022-11-17,0.6115999999999999
2022-11-18,0.6148
2022-11-22,0.6144000000000001
2022-11-23,0.6221
2022-11-24,0.6269
2022-11-25,0.6235
2022-11-28,0.619
2022-11-29,0.6199999999999999
2022-11-30,0.6235
2022-12-01,0.6377
2022-12-02,0.6398999999999999
2022-12-05,0.6319
2022-12-06,0.6321
2022-12-07,0.6369999999999999
2022-12-12,0.6377999999999999
2022-12-13,0.6466000000000001
2022-12-14,0.6445
2022-12-15,0.6322000000000001
2022-12-16,0.6379
2022-12-19,0.6383
2022-12-20,0.6339
2022-12-21,0.6286
2022-12-22,0.6241
2022-12-23,0.629
2022-12-26,0.6282
2022-12-27,0.6271
2022-12-28,0.6318
2022-12-29,0.6354000000000001
2022-12-30,0.6353
2023-01-02,0.6324
2023-01-03,0.6242
2023-01-04,0.6305
2023-01-05,0.6223
2023-01-06,0.6339
2023-01-09,0.6389
2023-01-10,0.6362
2023-01-11,0.6349
2023-01-12,0.64
2023-01-13,0.6374
2023-01-16,0.6386000000000001
2023-01-17,0.6426
2023-01-18,0.6439
2023-01-19,0.6386999999999999
2023-01-20,0.6467
2023-01-23,0.6478
2023-01-24,0.6509
2023-01-25,0.6466999999999999
2023-01-26,0.647
2023-01-27,0.6488999999999999
2023-01-30,0.6482
2023-01-31,0.6456
2023-02-01,0.6435
2023-02-02,0.6483
2023-02-03,0.6346999999999999
2023-02-06,0.6282
2023-02-07,0.6353
2023-02-08,0.6313
2023-02-09,0.6344
2023-02-10,0.6304000000000001
2023-02-13,0.6358999999999999
2023-02-14,0.6339
2023-02-15,0.6266
2023-02-16,0.6275
2023-02-17,0.6236
2023-02-22,0.6234000000000001
2023-02-23,0.6206999999999999
2023-02-24,0.6163
2023-02-27,0.6168
2023-02-28,0.6204
2023-03-01,0.6262
2023-03-02,0.6203
2023-03-03,0.6215
2023-03-06,0.6189
2023-03-07,0.6123
2023-03-08,0.6107
2023-03-09,0.613
2023-03-10,0.6156
2023-03-13,0.6233
2023-03-14,0.6229
2023-03-15,0.6181
2023-03-16,0.6164
2023-03-17,0.6273
2023-03-20,0.6244000000000001
2023-03-21,0.6177
2023-03-22,0.6216
2023-03-23,0.6271
2023-03-27,0.6189000000000001
2023-03-28,0.6243
2023-03-29,0.6228
2023-03-30,0.6251
2023-03-31,0.6249000000000001
2023-04-03,0.6285
2023-04-04,0.6296999999999999
2023-04-05,0.6315000000000001
2023-04-10,0.6212000000000001
2023-04-11,0.6192000000000001
2023-04-12,0.6214
2023-04-13,0.6309999999999999
2023-04-14,0.6203000000000001
2023-04-17,0.6172
2023-04-18,0.6204
2023-04-19,0.6207
2023-04-20,0.6187
2023-04-21,0.6144000000000001
2023-04-24,0.6158
2023-04-25,0.6136
2023-04-26,0.6119000000000001
2023-04-27,0.6142
2023-04-28,0.6184
2023-05-02,0.6207999999999999
2023-05-03,0.6253
2023-05-04,0.6293
2023-05-05,0.6297
2023-05-08,0.6348
2023-05-09,0.6334
2023-05-10,0.6348999999999999
2023-05-11,0.6294
2023-05-12,0.6188
2023-05-15,0.6237
2023-05-16,0.6228
2023-05-17,0.6263
2023-05-18,0.6211
2023-05-19,0.6285999999999999
2023-05-22,0.6285
2023-05-23,0.6253
2023-05-24,0.6103
2023-05-29,0.6053999999999999
2023-05-30,0.6033999999999999
2023-05-31,0.6009
2023-06-01,0.6068
2023-06-02,0.6062
2023-06-05,0.6077
2023-06-06,0.6068
2023-06-07,0.6039000000000001
2023-06-08,0.6093000000000001
2023-06-09,0.6127
2023-06-12,0.6118
2023-06-13,0.6145
2023-06-14,0.619
2023-06-15,0.6235
2023-06-16,0.6228
2023-06-21,0.6206
2023-06-22,0.6179
2023-06-23,0.6142
2023-06-26,0.617
2023-06-27,0.6172
2023-06-28,0.6084999999999999
2023-06-29,0.6062
2023-06-30,0.6139
2023-07-03,0.6148
2023-07-04,0.6194999999999999
2023-07-05,0.6189
2023-07-06,0.6157
2023-07-07,0.6215
2023-07-10,0.6216999999999999
2023-07-11,0.6190000000000001
2023-07-12,0.6301
2023-07-13,0.6387
2023-07-14,0.6378999999999999
2023-07-17,0.6335999999999999
2023-07-18,0.6274000000000001
2023-07-19,0.6254000000000001
