,SEK
2016-12-12,0.1091560199625701
2016-12-13,0.1090512338719779
2016-12-14,0.1091810269254852
2016-12-15,0.1064917293233082
2016-12-16,0.1069655974842767
2016-12-19,0.1070927398989899
2016-12-20,0.1069244010088272
2016-12-21,0.1083682077264091
2016-12-22,0.1087689764780673
2016-12-23,0.1086378008646834
2016-12-26,0.1085434362934363
2016-12-27,0.1084104823151125
2016-12-28,0.1086200634920634
2016-12-29,0.1094882596685082
2016-12-30,0.110002517306482
2017-01-02,0.109497864321608
2017-01-03,0.1092931953590467
2017-01-04,0.1097562189054726
2017-01-05,0.1111568295739348
2017-01-06,0.1104557242251739
2017-01-09,0.1105534151715454
2017-01-10,0.1102426498422713
2017-01-11,0.1103655520504731
2017-01-12,0.1120297280202403
2017-01-13,0.1122460732984293
2017-01-16,0.1117443324937027
2017-01-17,0.112208246904268
2017-01-18,0.1121767762128325
2017-01-19,0.1113647798742138
2017-01-20,0.1122309142318567
2017-01-23,0.1129815558343789
2017-01-24,0.1131375392341494
2017-01-25,0.1132451269194609
2017-01-26,0.1131272613065326
2017-01-27,0.1129484276729559
2017-01-30,0.113240012562814
2017-01-31,0.1141617915329936
2017-02-01,0.1141448101265822
2017-02-02,0.1146118622448979
2017-02-03,0.1140380921895006
2017-02-06,0.1130556400506971
2017-02-07,0.1127866028708134
2017-02-08,0.1130876555023923
2017-02-09,0.1122775784753363
2017-02-10,0.1120925353925354
2017-02-13,0.1118405553761704
2017-02-14,0.1117568196509372
2017-02-15,0.1119921223958333
2017-02-16,0.1127471979267897
2017-02-17,0.1121767857142857
2017-02-20,0.1119043672298374
2017-02-21,0.1114305573350416
2017-02-22,0.1113201413427562
2017-02-23,0.1110790322580645
2017-02-24,0.1109656330749354
2017-03-01,0.1106868352788586
2017-03-02,0.1101964935064934
2017-03-03,0.1106108737864077
2017-03-06,0.1108229974160206
2017-03-07,0.1111073954983922
2017-03-08,0.1104228187919463
2017-03-09,0.1107309079201545
2017-03-10,0.1110407622739018
2017-03-13,0.1117955598455598
2017-03-14,0.111604634695848
2017-03-15,0.1117405908798972
2017-03-16,0.1129624597553123
2017-03-17,0.1133516709511568
2017-03-20,0.1132361484325016
2017-03-21,0.1137319871794871
2017-03-22,0.1137320115126319
2017-03-23,0.1132528543938422
2017-03-27,0.1140068743976871
2017-03-28,0.1133221778864718
2017-03-29,0.1126037589112119
2017-03-30,0.1120084360804672
2017-03-31,0.1116956465237166
2017-04-03,0.111569795388113
2017-04-04,0.1109607166123778
2017-04-05,0.1112198281473766
2017-04-06,0.110891812865497
2017-04-07,0.110017073965461
2017-04-10,0.1101952662721893
2017-04-11,0.1104655093350802
2017-04-12,0.1106182356813693
2017-04-17,0.1112273026315789
2017-04-18,0.1114243414602261
2017-04-19,0.1113920779220779
2017-04-20,0.1112396516992657
2017-04-21,0.1108462879276952
2017-04-24,0.1126380116959064
2017-04-25,0.1140302853437094
2017-04-26,0.1139692059393156
2017-04-27,0.1132413099870298
2017-04-28,0.1129012337662337
2017-05-02,0.1134095424836601
2017-05-03,0.1134301504251144
2017-05-04,0.1131221423905943
2017-05-05,0.1135718282368249
2017-05-08,0.1131426632191338
2017-05-09,0.1124834138486312
2017-05-10,0.1120611218568665
2017-05-11,0.1125390994493035
2017-05-12,0.1131068005181347
2017-05-15,0.1132182227945911
2017-05-16,0.1138148267008985
2017-05-17,0.1144347853939782
2017-05-18,0.11341725
2017-05-19,0.1147459813084112
2017-05-22,0.1150112449799196
2017-05-23,0.1149451833436917
2017-05-24,0.1150642013673088
2017-05-26,0.1151768269831355
2017-05-29,0.1149517779164067
2017-05-30,0.1146144891640867
2017-05-31,0.115109254658385
2017-06-01,0.114996699875467
2017-06-02,0.115900375
2017-06-05,0.1155441700531416
2017-06-06,0.115405496564647
2017-06-07,0.1151556597873671
2017-06-08,0.1147908176100628
2017-06-09,0.1146907663316582
2017-06-12,0.1144190894819466
2017-06-13,0.1150099433606041
2017-06-14,0.1155335054792795
2017-06-15,0.1142035043804755
2017-06-16,0.1148488154613466
2017-06-19,0.1143092260061919
2017-06-21,0.1140966091245376
2017-06-22,0.1141135955404149
2017-06-23,0.1147038639876352
2017-06-26,0.1146907475490196
2017-06-27,0.1160362195121951
2017-06-28,0.1169755015197568
2017-06-29,0.1180623636363636
2017-06-30,0.1184834034876728
2017-07-03,0.11772875
2017-07-04,0.1172883047844063
2017-07-05,0.1177121353558926
2017-07-06,0.1184862412177986
2017-07-07,0.1186718492343934
2017-07-10,0.1186450720800235
2017-07-11,0.1190320588235294
2017-07-12,0.1188749778748008
2017-07-13,0.1196272566371681
2017-07-14,0.1202370919881305
2017-07-17,0.1205414648552865
2017-07-18,0.1207423255813953
2017-07-19,0.1205618075801749
2017-07-20,0.121585
2017-07-21,0.121368082663605
2017-07-24,0.1216959265633964
2017-07-25,0.121991361556064
2017-07-26,0.1215746285714285
2017-07-27,0.1216781746031746
2017-07-28,0.1230224283305227
2017-07-31,0.1236659297052154
2017-08-01,0.1233623748862602
2017-08-02,0.123696534090909
2017-08-03,0.1234156762874929
2017-08-04,0.1226001131861912
2017-08-07,0.1226301694915254
2017-08-08,0.1223675449980251
2017-08-09,0.1221911299435028
2017-08-10,0.1226978543195934
2017-08-11,0.1232452851496329
2017-08-14,0.1231042031523642
2017-08-15,0.1237853544229642
2017-08-16,0.1235864613596746
2017-08-17,0.1232194700460829
2017-08-18,0.1232787492762015
2017-08-22,0.1233486926205694
2017-08-23,0.1239356935577481
2017-08-24,0.124089482858803
2017-08-25,0.1251674216027874
2017-08-28,0.1256755078351712
2017-08-29,0.1262419085944237
2017-08-30,0.1253714203565267
2017-08-31,0.1256597342576545
2017-09-01,0.1250562790697674
2017-09-04,0.1256107951247823
2017-09-05,0.1251861948955916
2017-09-06,0.1097960107095046
2017-09-07,0.1259620348837209
2017-09-08,0.1259985465116279
2017-09-11,0.1249062973760933
2017-09-12,0.1253792618629174
2017-09-13,0.1243008201523139
2017-09-14,0.1250797527957622
2017-09-15,0.1253965832106038
2017-09-18,0.1254154250657318
2017-09-19,0.1257481913652275
2017-09-20,0.1258716695753344
2017-09-21,0.1253682686740011
2017-09-22,0.1253997111496245
2017-09-25,0.1242328383780696
2017-09-26,0.1231678612059158
2017-09-27,0.1227807517084282
2017-09-28,0.1230647798742138
2017-09-29,0.1226166377816291
2017-10-02,0.1224949755957507
2017-10-03,0.1228984209015216
2017-10-04,0.123542201993432
2017-10-05,0.1227476012640046
2017-10-06,0.1231026655202063
2017-10-09,0.1232999999999999
2017-10-10,0.1238144619799139
2017-10-11,0.1241695946721782
2017-10-12,0.1231679012345679
2017-10-13,0.1231405673431734
2017-10-17,0.1226692817998269
2017-10-18,0.1227265129682997
2017-10-19,0.1228818338108882
2017-10-20,0.1225370264064293
2017-10-23,0.1218190066035027
2017-10-24,0.1216219428571428
2017-10-25,0.12155837621498
2017-10-26,0.11975906002265
2017-10-27,0.1193289078014184
2017-10-30,0.1195614689265536
2017-10-31,0.1194372132540356
2017-11-01,0.1191951731970471
2017-11-02,0.1191071917808219
2017-11-03,0.118482029478458
2017-11-07,0.1190206798866855
2017-11-08,0.1192463470319634
2017-11-09,0.1193958321438766
2017-11-10,0.1196515575878822
2017-11-13,0.1191610857142857
2017-11-14,0.1190660571428571
2017-11-15,0.1186619428571428
2017-11-16,0.1189810684053992
2017-11-17,0.1185648841864455
2017-11-21,0.1185283590623213
2017-11-22,0.1196072289156626
2017-11-23,0.1205487370838117
2017-11-24,0.120705878962536
2017-11-27,0.1204892032332563
2017-11-28,0.1199458105384394
2017-11-29,0.1196329411764706
2017-11-30,0.119457208899162
2017-12-01,0.119655890887986
2017-12-04,0.1185761452031114
2017-12-05,0.119136957779063
2017-12-06,0.1185044914517531
2017-12-07,0.1181446759259259
2017-12-11,0.117629060324826
2017-12-12,0.1183642074927953
2017-12-13,0.1184511265164644
2017-12-14,0.1187803438395415
2017-12-15,0.1175585498144447
2017-12-18,0.1188170745589072
2017-12-19,0.1188170745589072
2017-12-20,0.1192079954954954
2017-12-21,0.1192591478696741
2017-12-22,0.1199270614277808
2017-12-26,0.119912680665394
2017-12-27,0.1209146235625949
2017-12-28,0.1212738541666666
2017-12-29,0.122249396750496
2018-01-02,0.1223690385659967
2018-01-03,0.1223825426944971
2018-01-04,0.1229498121309715
2018-01-05,0.12293769883351
2018-01-08,0.121899211770888
2018-01-09,0.1213135763338616
2018-01-10,0.1221657357679913
2018-01-11,0.1229770176376269
2018-01-12,0.1235315141787051
2018-01-15,0.1248345764517847
2018-01-16,0.1242343915343915
2018-01-17,0.1247909814323607
2018-01-18,0.1246105988341282
2018-01-19,0.1244059489339299
2018-01-22,0.124498903165152
2018-01-23,0.124641634341867
2018-01-24,0.1259097201017811
2018-01-25,0.127328527607362
2018-01-26,0.1271585079202861
2018-01-29,0.1266865168539326
2018-01-30,0.1268295390883626
2018-01-31,0.1269083969465649
2018-02-01,0.1272313209494324
2018-02-02,0.1266544242113362
2018-02-05,0.12617818275154
2018-02-06,0.1257276584867075
2018-02-07,0.1242791571464838
2018-02-08,0.1232149223835753
2018-02-09,0.1230118118118118
2018-02-14,0.1251877889447236
2018-02-15,0.1256660223804679
2018-02-16,0.1258367914979757
2018-02-19,0.1252787437185929
2018-02-20,0.1236261964735516
2018-02-21,0.1236445671267252
2018-02-22,0.1232528822055138
2018-02-23,0.1225595095095095
2018-02-26,0.1227023762376237
2018-02-27,0.1216915346534653
2018-02-28,0.1209058180009945
2018-03-01,0.1208094387375316
2018-03-02,0.12096872224963
2018-03-05,0.1212106382978723
2018-03-06,0.1216204523107178
2018-03-07,0.1212459088682018
2018-03-08,0.1210243614931237
2018-03-09,0.1213901728395061
2018-03-12,0.1213003465346534
2018-03-13,0.1217982195845697
2018-03-14,0.1224155215027187
2018-03-15,0.1224334725976898
2018-03-16,0.1221031188118812
2018-03-19,0.122634702970297
2018-03-20,0.1217804095731556
2018-03-21,0.1218724716329551
2018-03-22,0.1211901112484548
2018-03-23,0.1214034175334323
2018-03-26,0.1221388806339772
2018-03-27,0.1216145378817929
2018-03-28,0.1199242146012209
2018-04-03,0.118930128840436
2018-04-04,0.1189442517343904
2018-04-05,0.1187141089108911
2018-04-06,0.1192108027750247
2018-04-09,0.1197103021297672
2018-04-10,0.1202993055555555
2018-04-11,0.1200955969853233
2018-04-12,0.1188975754576942
2018-04-13,0.118407665677547
2018-04-16,0.1187436696340257
2018-04-17,0.1189187809712586
2018-04-18,0.1190773777005214
2018-04-19,0.1188862599206349
2018-04-20,0.1183964338781574
2018-04-23,0.1174329220138203
2018-04-24,0.1175447186574531
2018-04-25,0.1168715682401738
2018-04-26,0.1154414598540145
2018-04-27,0.1150893865628042
2018-05-02,0.1122246226415094
2018-05-03,0.1133979565217391
2018-05-04,0.1136596330275229
2018-05-07,0.1133092896174863
2018-05-08,0.1133555357142857
2018-05-09,0.1149967429577464
2018-05-10,0.1156778316438959
2018-05-11,0.1161912295786758
2018-05-14,0.1159312925170068
2018-05-15,0.1152034095634095
2018-05-16,0.1150006998764923
2018-05-17,0.1144060032894736
2018-05-18,0.1142830945558739
2018-05-21,0.1149821640903686
2018-05-22,0.1151516474464579
2018-05-23,0.1138161389172625
2018-05-24,0.1143026829268292
2018-05-28,0.1133966815054633
2018-05-29,0.1116071256038647
2018-05-30,0.1133311271560369
2018-05-31,0.1133953926282051
2018-06-01,0.1132194994994994
2018-06-04,0.1141643572286744
2018-06-05,0.1143458333333333
2018-06-06,0.1145186746987951
2018-06-07,0.1150112867720632
2018-06-08,0.1148224417226392
2018-06-11,0.1153495769230769
2018-06-12,0.1157112621359223
2018-06-13,0.1159191923076923
2018-06-14,0.1146092418772563
2018-06-15,0.1137824691358024
2018-06-18,0.1134236765772298
2018-06-19,0.1122762968299711
2018-06-21,0.1125758545454545
2018-06-22,0.1130594964827841
2018-06-25,0.112787892211148
2018-06-26,0.1125619188191881
2018-06-27,0.1115473760932944
2018-06-28,0.1109951957295373
2018-06-29,0.1116519930675909
2018-07-02,0.1112235689045936
2018-07-03,0.1133414028776978
2018-07-04,0.1138096544353402
2018-07-05,0.1139588235294117
2018-07-06,0.1146171326164874
2018-07-10,0.1144898428936792
2018-07-11,0.1134533041255932
2018-07-12,0.112857914065369
2018-07-13,0.1123734288864388
2018-07-16,0.113376096491228
2018-07-17,0.1132156805807622
2018-07-18,0.1128171606638162
2018-07-19,0.112421448899456
2018-07-20,0.1129126903553299
2018-07-23,0.1128146270818247
2018-07-24,0.1131977074235807
2018-07-25,0.113795436290617
2018-07-26,0.1136221452024808
2018-07-27,0.1131644281793229
2018-07-30,0.1143340671436433
2018-07-31,0.1138044874133527
2018-08-01,0.1135847411444141
2018-08-02,0.1127141712204007
2018-08-03,0.1122573836570172
2018-08-06,0.1118155506769118
2018-08-07,0.1120799780981931
2018-08-08,0.1116968896925859
2018-08-09,0.1112198505869797
2018-08-10,0.1093194871794871
2018-08-13,0.1095806182121971
2018-08-14,0.1094762580209388
2018-08-15,0.1085352
2018-08-16,0.1084810321715817
2018-08-17,0.1089087437185929
2018-08-21,0.1100521666666666
2018-08-22,0.1104228099173553
2018-08-23,0.1094403082978025
2018-08-24,0.1095710355987055
2018-08-27,0.1098538908621246
2018-08-28,0.1095914513556618
2018-08-29,0.1092800588235294
2018-08-30,0.1096647606382978
2018-08-31,0.1093147082767978
2018-09-03,0.1099190909090909
2018-09-04,0.1099033950617283
2018-09-05,0.1103058854166666
2018-09-06,0.1097960107095046
2018-09-07,0.1101539875642065
2018-09-10,0.1103606474050294
2018-09-11,0.1103253472496771
2018-09-12,0.1113548496732026
2018-09-13,0.1116744374209861
2018-09-14,0.110531435022579
2018-09-17,0.1122447761194029
2018-09-18,0.1122409956960559
2018-09-19,0.1126735271614384
2018-09-20,0.1138459424083769
2018-09-21,0.1137410497981157
2018-09-24,0.1137281233243968
2018-09-25,0.1135615223097112
2018-09-26,0.1136686574915606
2018-09-27,0.1131708312342569
2018-09-28,0.1125340363636363
2018-10-01,0.111718106060606
2018-10-02,0.1110975328083989
2018-10-03,0.1107677368002122
2018-10-04,0.1103606527415143
2018-10-05,0.1101891913319238
2018-10-08,0.1099348209513629
2018-10-09,0.1097863685344827
2018-10-10,0.1097574228187919
2018-10-11,0.1112990702761826
2018-10-12,0.1114789931972789
2018-10-16,0.1123166388888888
2018-10-17,0.1116582365948037
2018-10-18,0.1105290040927694
2018-10-19,0.1112099616858237
2018-10-22,0.1111444596818431
2018-10-23,0.1106476086362393
2018-10-24,0.1097911891891892
2018-10-25,0.1095590377820059
2018-10-26,0.1095578175895765
2018-10-29,0.1095110298102981
2018-10-30,0.109051266684827
2018-10-31,0.1090833657858136
2018-11-01,0.1105717689935519
2018-11-02,0.1102876303183995
2018-11-05,0.1102766900420757
2018-11-07,0.1111567984300532
2018-11-08,0.1110642253521126
2018-11-09,0.1101515819209039
2018-11-12,0.1095254356379988
2018-11-13,0.1102596671289875
2018-11-14,0.1098744011142061
2018-11-15,0.1102645214979195
2018-11-16,0.1111160590036181
2018-11-20,0.1100982034273079
2018-11-21,0.1107248103709833
2018-11-22,0.1106476164383561
2018-11-23,0.1100243085106383
2018-11-26,0.1100315749039692
2018-11-27,0.1097634500648508
2018-11-28,0.1104398855954238
2018-11-29,0.1103290031813361
2018-12-03,0.1108008767123287
2018-12-04,0.1109053208556149
2018-12-05,0.1113833911882509
2018-12-06,0.1111951193633952
2018-12-07,0.1106978342245989
2018-12-10,0.1100013276686139
2018-12-11,0.1100667019307061
2018-12-12,0.1101697791965948
2018-12-13,0.1103424002114723
2018-12-14,0.1102949174744563
2018-12-17,0.1105143230527966
2018-12-18,0.1102462885520125
2018-12-19,0.1103679697680479
2018-12-20,0.1114131668856767
2018-12-21,0.1106170111915734
2018-12-26,0.1099009844559585
2018-12-27,0.1110481723237598
2018-12-28,0.111493899204244
2018-12-31,0.1126227586206896
2019-01-02,0.111154342629482
2019-01-03,0.1111185313751668
2019-01-04,0.1115312014985282
2019-01-07,0.1123570298887548
2019-01-08,0.1120749468085106
2019-01-09,0.112667166176077
2019-01-10,0.1123898597626753
2019-01-11,0.1121881300813008
2019-01-14,0.1117705675675675
2019-01-15,0.1112124258760107
2019-01-16,0.1112198666666666
2019-01-17,0.1107775391142932
2019-01-18,0.1107677221926556
2019-01-21,0.1108770291777188
2019-01-22,0.1108377031707966
2019-01-23,0.1109656283280085
2019-01-24,0.1099263368983957
2019-01-25,0.1104374561166621
2019-01-28,0.1103484791386272
2019-01-29,0.1102292838196286
2019-01-30,0.1099166888829645
2019-01-31,0.1104960107095046
2019-02-01,0.1105363196125907
2019-02-04,0.1097682710406023
2019-02-05,0.1097767204301075
2019-02-06,0.1088790778251599
2019-02-07,0.10810692755156
2019-02-08,0.107903963011889
2019-02-11,0.1074898971247692
2019-02-12,0.1079692024216899
2019-02-13,0.1080356881214024
2019-02-14,0.1077063840920983
2019-02-15,0.1076739254272397
2019-02-18,0.1080917525773196
2019-02-19,0.1074633307868602
2019-02-20,0.1075315099571464
2019-02-21,0.1068045282064255
2019-02-22,0.1070801376848546
2019-02-25,0.1072823119670158
2019-02-26,0.1075766143555441
2019-02-27,0.1078783616692426
2019-02-28,0.1083576245210728
2019-03-01,0.1078748555639286
2019-03-06,0.1075442208588957
2019-03-07,0.1060917882352941
2019-03-08,0.1059771116504854
2019-03-11,0.1064509200968523
2019-03-12,0.1068627228915662
2019-03-13,0.1073456553398058
2019-03-14,0.1073595045376502
2019-03-15,0.1082005249999999
2019-03-18,0.1081782749999999
2019-03-19,0.1086602222222222
2019-03-20,0.1092132190942472
2019-03-21,0.1088447259439707
2019-03-22,0.1077110287081339
2019-03-25,0.1082450332699619
2019-03-26,0.1083224202626641
2019-03-27,0.107843446546615
2019-03-28,0.1077203071281228
2019-03-29,0.1077098731257208
2019-04-01,0.1076658159681573
2019-04-03,0.1079575460695125
2019-04-04,0.1077737157337019
2019-04-05,0.1075361256544502
2019-04-08,0.1080041876430205
2019-04-09,0.1080882352941176
2019-04-10,0.1078911648453848
2019-04-11,0.1076553684210526
2019-04-12,0.1078853485064011
2019-04-15,0.10790862566074
2019-04-16,0.1081502005189903
2019-04-17,0.1081279713603818
2019-04-22,0.1075442325800376
2019-04-23,0.1067794339622641
2019-04-24,0.1061368373151308
2019-04-25,0.1049097772828507
2019-04-26,0.1053052860561235
2019-04-29,0.1051270389170896
2019-04-30,0.1054074065685164
2019-05-02,0.1044964732142857
2019-05-03,0.1046846309630963
2019-05-06,0.1046539529675252
2019-05-07,0.1041254577542466
2019-05-08,0.1040615299334811
2019-05-09,0.1037925745856353
2019-05-10,0.1039663169642857
2019-05-13,0.1038130598669622
2019-05-14,0.1042198576828997
2019-05-15,0.1042165999999999
2019-05-16,0.1038044206296048
2019-05-17,0.1037322666666666
2019-05-20,0.1034693073688869
2019-05-21,0.1036086888541434
2019-05-22,0.1038734298440979
2019-05-23,0.1039209359059658
2019-05-24,0.1048635653726015
2019-05-27,0.1043318394648829
2019-05-28,0.1043928619377937
2019-05-29,0.1046561529808773
2019-05-30,0.1049439057239057
2019-05-31,0.1054129356568364
2019-06-03,0.1058425005571651
2019-06-04,0.1060895325430552
2019-06-05,0.1059467928730512
2019-06-06,0.106260872468284
2019-06-07,0.1065439241917502
2019-06-10,0.1062224944320712
2019-06-11,0.1059613870246085
2019-06-12,0.1055876803297458
2019-06-13,0.1055074706017984
2019-06-14,0.1053674095974528
2019-06-18,0.1049593146274149
2019-06-19,0.105206674364896
2019-06-21,0.1068204720729142
2019-06-24,0.1076924599434495
2019-06-25,0.1079097687588485
2019-06-26,0.1079645214135268
2019-06-27,0.1077829976580796
2019-06-28,0.1077191437251254
2019-07-01,0.1068193297144205
2019-07-02,0.1072167535545023
2019-07-03,0.1074044492029502
2019-07-04,0.1072075525812619
2019-07-05,0.1059389247311828
